Serial Number:20268771 -- 
 
"Date Time, GMT -0500","Temp, (*C) - 1","Temp, (*C) - 2","Button Down","Host Connect","EOF" 
2018-01-31 19:23:43,-0.26,-1.12, , , 
2018-01-31 19:43:43,-0.26,-1.12, , , 
2018-01-31 20:03:43,-0.26,-1.12, , , 
2018-01-31 20:23:43,-0.26,-1.08, , , 
2018-01-31 20:43:43,-0.26,-1.08, , , 
2018-01-31 21:03:43,-0.26,-1.12, , , 
2018-01-31 21:23:43,-0.30,-1.16, , , 
2018-01-31 21:43:43,-0.30,-1.16, , , 
2018-01-31 22:03:43,-0.35,-1.16, , , 
2018-01-31 22:23:43,-0.30,-1.12, , , 
2018-01-31 22:43:43,-0.35,-1.16, , , 
2018-01-31 23:03:43,-0.30,-1.16, , , 
2018-01-31 23:23:43,-0.39,-1.16, , , 
2018-01-31 23:43:43,-0.39,-1.12, , , 
2018-02-01 00:03:43,-0.35,-1.16, , , 
2018-02-01 00:23:43,-0.35,-1.12, , , 
2018-02-01 00:43:43,-0.35,-1.12, , , 
2018-02-01 01:03:43,-0.35,-1.16, , , 
2018-02-01 01:23:43,-0.35,-1.16, , , 
2018-02-01 01:43:43,-0.39,-1.16, , , 
2018-02-01 02:03:43,-0.39,-1.16, , , 
2018-02-01 02:23:43,-0.43,-1.12, , , 
2018-02-01 02:43:43,-0.39,-1.12, , , 
2018-02-01 03:03:43,-0.39,-1.12, , , 
2018-02-01 03:23:43,-0.43,-1.20, , , 
2018-02-01 03:43:43,-0.39,-1.16, , , 
2018-02-01 04:03:43,-0.43,-1.12, , , 
2018-02-01 04:23:43,-0.43,-1.12, , , 
2018-02-01 04:43:43,-0.47,-1.16, , , 
2018-02-01 05:03:43,-0.47,-1.16, , , 
2018-02-01 05:23:43,-0.47,-1.12, , , 
2018-02-01 05:43:43,-0.43,-1.12, , , 
2018-02-01 06:03:43,-0.47,-1.12, , , 
2018-02-01 06:23:43,-0.47,-1.12, , , 
2018-02-01 06:43:43,-0.47,-1.12, , , 
2018-02-01 07:03:43,-0.47,-1.08, , , 
2018-02-01 07:23:43,-0.47,-1.12, , , 
2018-02-01 07:43:43,-0.47,-1.03, , , 
2018-02-01 08:03:43,-0.43,-1.12, , , 
2018-02-01 08:23:43,-0.52,-1.12, , , 
2018-02-01 08:43:43,-0.52,-1.12, , , 
2018-02-01 09:03:43,-0.52,-1.12, , , 
2018-02-01 09:23:43,-0.52,-1.12, , , 
2018-02-01 09:43:43,-0.52,-1.12, , , 
2018-02-01 10:03:43,-0.52,-1.16, , , 
2018-02-01 10:23:43,-0.47,-1.12, , , 
2018-02-01 10:43:43,-0.47,-1.12, , , 
2018-02-01 11:03:43,-0.52,-1.08, , , 
2018-02-01 11:23:43,-0.52,-1.08, , , 
2018-02-01 11:43:43,-0.52,-1.08, , , 
2018-02-01 12:03:43,-0.52,-1.08, , , 
2018-02-01 12:23:43,-0.52,-1.08, , , 
2018-02-01 12:43:43,-0.56,-1.08, , , 
2018-02-01 13:03:43,-0.52,-1.03, , , 
2018-02-01 13:23:43,-0.52,-1.03, , , 
2018-02-01 13:43:43,-0.56,-1.08, , , 
2018-02-01 14:03:43,-0.52,-1.03, , , 
2018-02-01 14:23:43,-0.56,-0.99, , , 
2018-02-01 14:43:43,-0.52,-0.99, , , 
2018-02-01 15:03:43,-0.56,-0.95, , , 
2018-02-01 15:23:43,-0.47,-0.99, , , 
2018-02-01 15:43:43,-0.52,-0.95, , , 
2018-02-01 16:03:43,-0.56,-0.95, , , 
2018-02-01 16:23:43,-0.52,-0.99, , , 
2018-02-01 16:43:43,-0.47,-0.90, , , 
2018-02-01 17:03:43,-0.52,-0.90, , , 
2018-02-01 17:23:43,-0.56,-0.90, , , 
2018-02-01 17:43:43,-0.56,-0.86, , , 
2018-02-01 18:03:43,-0.52,-0.86, , , 
2018-02-01 18:23:43,-0.56,-0.86, , , 
2018-02-01 18:43:43,-0.47,-0.90, , , 
2018-02-01 19:03:43,-0.52,-0.90, , , 
2018-02-01 19:23:43,-0.47,-0.90, , , 
2018-02-01 19:43:43,-0.52,-0.90, , , 
2018-02-01 20:03:43,-0.52,-0.86, , , 
2018-02-01 20:23:43,-0.52,-0.86, , , 
2018-02-01 20:43:43,-0.47,-0.86, , , 
2018-02-01 21:03:43,-0.52,-0.86, , , 
2018-02-01 21:23:43,-0.47,-0.90, , , 
2018-02-01 21:43:43,-0.52,-0.90, , , 
2018-02-01 22:03:43,-0.56,-0.90, , , 
2018-02-01 22:23:43,-0.52,-0.90, , , 
2018-02-01 22:43:43,-0.47,-0.90, , , 
2018-02-01 23:03:43,-0.47,-0.90, , , 
2018-02-01 23:23:43,-0.52,-0.90, , , 
2018-02-01 23:43:43,-0.47,-0.86, , , 
2018-02-02 00:03:43,-0.52,-0.90, , , 
2018-02-02 00:23:43,-0.52,-0.86, , , 
2018-02-02 00:43:43,-0.52,-0.86, , , 
2018-02-02 01:03:43,-0.52,-0.86, , , 
2018-02-02 01:23:43,-0.47,-0.90, , , 
2018-02-02 01:43:43,-0.52,-0.86, , , 
2018-02-02 02:03:43,-0.47,-0.86, , , 
2018-02-02 02:23:43,-0.52,-0.86, , , 
2018-02-02 02:43:43,-0.47,-0.86, , , 
2018-02-02 03:03:43,-0.47,-0.86, , , 
2018-02-02 03:23:43,-0.52,-0.90, , , 
2018-02-02 03:43:43,-0.47,-0.82, , , 
2018-02-02 04:03:43,-0.47,-0.86, , , 
2018-02-02 04:23:43,-0.52,-0.86, , , 
2018-02-02 04:43:43,-0.52,-0.82, , , 
2018-02-02 05:03:43,-0.47,-0.86, , , 
2018-02-02 05:23:43,-0.47,-0.82, , , 
2018-02-02 05:43:43,-0.52,-0.82, , , 
2018-02-02 06:03:43,-0.52,-0.86, , , 
2018-02-02 06:23:43,-0.47,-0.82, , , 
2018-02-02 06:43:43,-0.47,-0.82, , , 
2018-02-02 07:03:43,-0.47,-0.82, , , 
2018-02-02 07:23:43,-0.47,-0.82, , , 
2018-02-02 07:43:43,-0.43,-0.86, , , 
2018-02-02 08:03:43,-0.52,-0.86, , , 
2018-02-02 08:23:43,-0.43,-0.86, , , 
2018-02-02 08:43:43,-0.43,-0.86, , , 
2018-02-02 09:03:43,-0.47,-0.86, , , 
2018-02-02 09:23:43,-0.52,-0.86, , , 
2018-02-02 09:43:43,-0.47,-0.82, , , 
2018-02-02 10:03:43,-0.47,-0.86, , , 
2018-02-02 10:23:43,-0.47,-0.86, , , 
2018-02-02 10:43:43,-0.47,-0.82, , , 
2018-02-02 11:03:43,-0.47,-0.90, , , 
2018-02-02 11:23:43,-0.47,-0.90, , , 
2018-02-02 11:43:43,-0.43,-0.95, , , 
2018-02-02 12:03:43,-0.52,-0.90, , , 
2018-02-02 12:23:43,-0.52,-0.90, , , 
2018-02-02 12:43:43,-0.52,-0.82, , , 
2018-02-02 13:03:43,-0.52,-0.86, , , 
2018-02-02 13:23:43,-0.52,-0.90, , , 
2018-02-02 13:43:43,-0.52,-0.90, , , 
2018-02-02 14:03:43,-0.47,-0.86, , , 
2018-02-02 14:23:43,-0.47,-0.86, , , 
2018-02-02 14:43:43,-0.52,-0.86, , , 
2018-02-02 15:03:43,-0.52,-0.86, , , 
2018-02-02 15:23:43,-0.47,-0.82, , , 
2018-02-02 15:43:43,-0.52,-0.82, , , 
2018-02-02 16:03:43,-0.47,-0.86, , , 
2018-02-02 16:23:43,-0.47,-0.86, , , 
2018-02-02 16:43:43,-0.47,-0.86, , , 
2018-02-02 17:03:43,-0.47,-0.86, , , 
2018-02-02 17:23:43,-0.47,-0.86, , , 
2018-02-02 17:43:43,-0.52,-0.86, , , 
2018-02-02 18:03:43,-0.47,-0.86, , , 
2018-02-02 18:23:43,-0.52,-0.90, , , 
2018-02-02 18:43:43,-0.52,-0.90, , , 
2018-02-02 19:03:43,-0.52,-0.86, , , 
2018-02-02 19:23:43,-0.47,-0.90, , , 
2018-02-02 19:43:43,-0.47,-0.90, , , 
2018-02-02 20:03:43,-0.52,-0.95, , , 
2018-02-02 20:23:43,-0.52,-0.95, , , 
2018-02-02 20:43:43,-0.52,-0.95, , , 
2018-02-02 21:03:43,-0.47,-1.03, , , 
2018-02-02 21:23:43,-0.52,-0.95, , , 
2018-02-02 21:43:43,-0.52,-0.99, , , 
2018-02-02 22:03:43,-0.56,-1.03, , , 
2018-02-02 22:23:43,-0.47,-0.99, , , 
2018-02-02 22:43:43,-0.52,-0.99, , , 
2018-02-02 23:03:43,-0.52,-1.03, , , 
2018-02-02 23:23:43,-0.56,-1.08, , , 
2018-02-02 23:43:43,-0.47,-1.03, , , 
2018-02-03 00:03:43,-0.52,-1.08, , , 
2018-02-03 00:23:43,-0.56,-1.12, , , 
2018-02-03 00:43:43,-0.52,-1.08, , , 
2018-02-03 01:03:43,-0.52,-1.12, , , 
2018-02-03 01:23:43,-0.52,-1.16, , , 
2018-02-03 01:43:43,-0.56,-1.08, , , 
2018-02-03 02:03:43,-0.56,-1.16, , , 
2018-02-03 02:23:43,-0.56,-1.16, , , 
2018-02-03 02:43:43,-0.56,-1.20, , , 
2018-02-03 03:03:43,-0.56,-1.20, , , 
2018-02-03 03:23:43,-0.60,-1.25, , , 
2018-02-03 03:43:43,-0.60,-1.20, , , 
2018-02-03 04:03:43,-0.60,-1.25, , , 
2018-02-03 04:23:43,-0.60,-1.25, , , 
2018-02-03 04:43:43,-0.60,-1.29, , , 
2018-02-03 05:03:43,-0.60,-1.33, , , 
2018-02-03 05:23:43,-0.60,-1.33, , , 
2018-02-03 05:43:43,-0.56,-1.38, , , 
2018-02-03 06:03:43,-0.60,-1.38, , , 
2018-02-03 06:23:43,-0.56,-1.38, , , 
2018-02-03 06:43:43,-0.65,-1.38, , , 
2018-02-03 07:03:43,-0.65,-1.38, , , 
2018-02-03 07:23:43,-0.65,-1.42, , , 
2018-02-03 07:43:43,-0.65,-1.42, , , 
2018-02-03 08:03:43,-0.65,-1.46, , , 
2018-02-03 08:23:43,-0.69,-1.46, , , 
2018-02-03 08:43:43,-0.60,-1.46, , , 
2018-02-03 09:03:43,-0.65,-1.50, , , 
2018-02-03 09:23:43,-0.65,-1.55, , , 
2018-02-03 09:43:43,-0.69,-1.50, , , 
2018-02-03 10:03:43,-0.69,-1.50, , , 
2018-02-03 10:23:43,-0.69,-1.55, , , 
2018-02-03 10:43:43,-0.69,-1.55, , , 
2018-02-03 11:03:43,-0.65,-1.59, , , 
2018-02-03 11:23:43,-0.73,-1.59, , , 
2018-02-03 11:43:43,-0.73,-1.55, , , 
2018-02-03 12:03:43,-0.73,-1.55, , , 
2018-02-03 12:23:43,-0.73,-1.59, , , 
2018-02-03 12:43:43,-0.73,-1.59, , , 
2018-02-03 13:03:43,-0.73,-1.55, , , 
2018-02-03 13:23:43,-0.69,-1.55, , , 
2018-02-03 13:43:43,-0.73,-1.59, , , 
2018-02-03 14:03:43,-0.77,-1.55, , , 
2018-02-03 14:23:43,-0.77,-1.55, , , 
2018-02-03 14:43:43,-0.82,-1.55, , , 
2018-02-03 15:03:43,-0.73,-1.63, , , 
2018-02-03 15:23:43,-0.73,-1.55, , , 
2018-02-03 15:43:43,-0.77,-1.55, , , 
2018-02-03 16:03:43,-0.82,-1.50, , , 
2018-02-03 16:23:43,-0.77,-1.55, , , 
2018-02-03 16:43:43,-0.82,-1.55, , , 
2018-02-03 17:03:43,-0.82,-1.50, , , 
2018-02-03 17:23:43,-0.82,-1.50, , , 
2018-02-03 17:43:43,-0.82,-1.50, , , 
2018-02-03 18:03:43,-0.77,-1.50, , , 
2018-02-03 18:23:43,-0.82,-1.50, , , 
2018-02-03 18:43:43,-0.77,-1.50, , , 
2018-02-03 19:03:43,-0.82,-1.55, , , 
2018-02-03 19:23:43,-0.77,-1.50, , , 
2018-02-03 19:43:43,-0.82,-1.50, , , 
2018-02-03 20:03:43,-0.77,-1.55, , , 
2018-02-03 20:23:43,-0.77,-1.55, , , 
2018-02-03 20:43:43,-0.82,-1.50, , , 
2018-02-03 21:03:43,-0.82,-1.55, , , 
2018-02-03 21:23:43,-0.86,-1.46, , , 
2018-02-03 21:43:43,-0.77,-1.50, , , 
2018-02-03 22:03:43,-0.82,-1.55, , , 
2018-02-03 22:23:43,-0.82,-1.55, , , 
2018-02-03 22:43:43,-0.82,-1.55, , , 
2018-02-03 23:03:43,-0.82,-1.55, , , 
2018-02-03 23:23:43,-0.82,-1.55, , , 
2018-02-03 23:43:43,-0.77,-1.55, , , 
2018-02-04 00:03:43,-0.82,-1.55, , , 
2018-02-04 00:23:43,-0.82,-1.59, , , 
2018-02-04 00:43:43,-0.82,-1.55, , , 
2018-02-04 01:03:43,-0.86,-1.59, , , 
2018-02-04 01:23:43,-0.86,-1.59, , , 
2018-02-04 01:43:43,-0.86,-1.59, , , 
2018-02-04 02:03:43,-0.86,-1.59, , , 
2018-02-04 02:23:43,-0.82,-1.59, , , 
2018-02-04 02:43:43,-0.82,-1.63, , , 
2018-02-04 03:03:43,-0.86,-1.55, , , 
2018-02-04 03:23:43,-0.82,-1.59, , , 
2018-02-04 03:43:43,-0.82,-1.59, , , 
2018-02-04 04:03:43,-0.86,-1.59, , , 
2018-02-04 04:23:43,-0.90,-1.59, , , 
2018-02-04 04:43:43,-0.86,-1.59, , , 
2018-02-04 05:03:43,-0.86,-1.59, , , 
2018-02-04 05:23:43,-0.86,-1.59, , , 
2018-02-04 05:43:43,-0.86,-1.59, , , 
2018-02-04 06:03:43,-0.90,-1.59, , , 
2018-02-04 06:23:43,-0.86,-1.59, , , 
2018-02-04 06:43:43,-0.86,-1.59, , , 
2018-02-04 07:03:43,-0.86,-1.55, , , 
2018-02-04 07:23:43,-0.90,-1.55, , , 
2018-02-04 07:43:43,-0.86,-1.59, , , 
2018-02-04 08:03:43,-0.86,-1.55, , , 
2018-02-04 08:23:43,-0.86,-1.55, , , 
2018-02-04 08:43:43,-0.90,-1.59, , , 
2018-02-04 09:03:43,-0.86,-1.59, , , 
2018-02-04 09:23:43,-0.86,-1.55, , , 
2018-02-04 09:43:43,-0.90,-1.55, , , 
2018-02-04 10:03:43,-0.82,-1.50, , , 
2018-02-04 10:23:43,-0.90,-1.55, , , 
2018-02-04 10:43:43,-0.90,-1.50, , , 
2018-02-04 11:03:43,-0.86,-1.50, , , 
2018-02-04 11:23:43,-0.90,-1.50, , , 
2018-02-04 11:43:43,-0.86,-1.50, , , 
2018-02-04 12:03:43,-0.82,-1.46, , , 
2018-02-04 12:23:43,-0.86,-1.50, , , 
2018-02-04 12:43:43,-0.90,-1.46, , , 
2018-02-04 13:03:43,-0.86,-1.46, , , 
2018-02-04 13:23:43,-0.86,-1.42, , , 
2018-02-04 13:43:43,-0.86,-1.50, , , 
2018-02-04 14:03:43,-0.86,-1.42, , , 
2018-02-04 14:23:43,-0.86,-1.42, , , 
2018-02-04 14:43:43,-0.86,-1.46, , , 
2018-02-04 15:03:43,-0.86,-1.46, , , 
2018-02-04 15:23:43,-0.82,-1.33, , , 
2018-02-04 15:43:43,-0.82,-1.33, , , 
2018-02-04 16:03:43,-0.82,-1.38, , , 
2018-02-04 16:23:43,-0.77,-1.33, , , 
2018-02-04 16:43:43,-0.82,-1.33, , , 
2018-02-04 17:03:43,-0.77,-1.29, , , 
2018-02-04 17:23:43,-0.82,-1.33, , , 
2018-02-04 17:43:43,-0.82,-1.25, , , 
2018-02-04 18:03:43,-0.77,-1.29, , , 
2018-02-04 18:23:43,-0.77,-1.29, , , 
2018-02-04 18:43:43,-0.77,-1.25, , , 
2018-02-04 19:03:43,-0.77,-1.25, , , 
2018-02-04 19:23:43,-0.77,-1.29, , , 
2018-02-04 19:43:43,-0.77,-1.25, , , 
2018-02-04 20:03:43,-0.77,-1.20, , , 
2018-02-04 20:23:43,-0.77,-1.20, , , 
2018-02-04 20:43:43,-0.77,-1.20, , , 
2018-02-04 21:03:43,-0.73,-1.20, , , 
2018-02-04 21:23:43,-0.77,-1.20, , , 
2018-02-04 21:43:43,-0.73,-1.16, , , 
2018-02-04 22:03:43,-0.73,-1.20, , , 
2018-02-04 22:23:43,-0.73,-1.16, , , 
2018-02-04 22:43:43,-0.73,-1.12, , , 
2018-02-04 23:03:43,-0.73,-1.16, , , 
2018-02-04 23:23:43,-0.73,-1.12, , , 
2018-02-04 23:43:43,-0.69,-1.12, , , 
2018-02-05 00:03:43,-0.69,-1.12, , , 
2018-02-05 00:23:43,-0.73,-1.16, , , 
2018-02-05 00:43:43,-0.73,-1.12, , , 
2018-02-05 01:03:43,-0.73,-1.08, , , 
2018-02-05 01:23:43,-0.69,-1.08, , , 
2018-02-05 01:43:43,-0.65,-1.08, , , 
2018-02-05 02:03:43,-0.69,-1.08, , , 
2018-02-05 02:23:43,-0.65,-1.08, , , 
2018-02-05 02:43:43,-0.69,-1.08, , , 
2018-02-05 03:03:43,-0.69,-1.08, , , 
2018-02-05 03:23:43,-0.69,-1.03, , , 
2018-02-05 03:43:43,-0.69,-1.03, , , 
2018-02-05 04:03:43,-0.69,-1.03, , , 
2018-02-05 04:23:43,-0.65,-1.03, , , 
2018-02-05 04:43:43,-0.69,-0.99, , , 
2018-02-05 05:03:43,-0.69,-0.99, , , 
2018-02-05 05:23:43,-0.69,-0.99, , , 
2018-02-05 05:43:43,-0.69,-0.95, , , 
2018-02-05 06:03:43,-0.65,-0.95, , , 
2018-02-05 06:23:43,-0.65,-0.99, , , 
2018-02-05 06:43:43,-0.65,-0.95, , , 
2018-02-05 07:03:43,-0.65,-0.95, , , 
2018-02-05 07:23:43,-0.65,-0.99, , , 
2018-02-05 07:43:43,-0.65,-0.95, , , 
2018-02-05 08:03:43,-0.65,-0.95, , , 
2018-02-05 08:23:43,-0.60,-0.95, , , 
2018-02-05 08:43:43,-0.60,-0.95, , , 
2018-02-05 09:03:43,-0.65,-0.95, , , 
2018-02-05 09:23:43,-0.65,-0.95, , , 
2018-02-05 09:43:43,-0.60,-0.95, , , 
2018-02-05 10:03:43,-0.60,-0.90, , , 
2018-02-05 10:23:43,-0.60,-0.95, , , 
2018-02-05 10:43:43,-0.60,-0.90, , , 
2018-02-05 11:03:43,-0.60,-0.90, , , 
2018-02-05 11:23:43,-0.60,-0.90, , , 
2018-02-05 11:43:43,-0.60,-0.90, , , 
2018-02-05 12:03:43,-0.60,-0.90, , , 
2018-02-05 12:23:43,-0.56,-0.86, , , 
2018-02-05 12:43:43,-0.56,-0.86, , , 
2018-02-05 13:03:43,-0.60,-0.90, , , 
2018-02-05 13:23:43,-0.60,-0.90, , , 
2018-02-05 13:43:43,-0.56,-0.86, , , 
2018-02-05 14:03:43,-0.56,-0.86, , , 
2018-02-05 14:23:43,-0.56,-0.90, , , 
2018-02-05 14:43:43,-0.56,-0.82, , , 
2018-02-05 15:03:43,-0.56,-0.86, , , 
2018-02-05 15:23:43,-0.56,-0.82, , , 
2018-02-05 15:43:43,-0.56,-0.82, , , 
2018-02-05 16:03:43,-0.56,-0.82, , , 
2018-02-05 16:23:43,-0.56,-0.82, , , 
2018-02-05 16:43:43,-0.56,-0.82, , , 
2018-02-05 17:03:43,-0.56,-0.82, , , 
2018-02-05 17:23:43,-0.56,-0.82, , , 
2018-02-05 17:43:43,-0.56,-0.82, , , 
2018-02-05 18:03:43,-0.56,-0.77, , , 
2018-02-05 18:23:43,-0.56,-0.82, , , 
2018-02-05 18:43:43,-0.52,-0.82, , , 
2018-02-05 19:03:43,-0.56,-0.82, , , 
2018-02-05 19:23:43,-0.56,-0.82, , , 
2018-02-05 19:43:43,-0.52,-0.86, , , 
2018-02-05 20:03:43,-0.60,-0.82, , , 
2018-02-05 20:23:43,-0.56,-0.82, , , 
2018-02-05 20:43:43,-0.56,-0.82, , , 
2018-02-05 21:03:43,-0.56,-0.90, , , 
2018-02-05 21:23:43,-0.56,-0.86, , , 
2018-02-05 21:43:43,-0.56,-0.90, , , 
2018-02-05 22:03:43,-0.56,-0.90, , , 
2018-02-05 22:23:43,-0.56,-0.90, , , 
2018-02-05 22:43:43,-0.52,-0.86, , , 
2018-02-05 23:03:43,-0.56,-0.95, , , 
2018-02-05 23:23:43,-0.60,-0.95, , , 
2018-02-05 23:43:43,-0.56,-0.95, , , 
2018-02-06 00:03:43,-0.56,-0.95, , , 
2018-02-06 00:23:43,-0.56,-0.99, , , 
2018-02-06 00:43:43,-0.60,-0.99, , , 
2018-02-06 01:03:43,-0.60,-0.99, , , 
2018-02-06 01:23:43,-0.60,-0.99, , , 
2018-02-06 01:43:43,-0.60,-0.99, , , 
2018-02-06 02:03:43,-0.60,-1.03, , , 
2018-02-06 02:23:43,-0.60,-1.08, , , 
2018-02-06 02:43:43,-0.60,-1.03, , , 
2018-02-06 03:03:43,-0.60,-1.08, , , 
2018-02-06 03:23:43,-0.60,-1.08, , , 
2018-02-06 03:43:43,-0.60,-1.08, , , 
2018-02-06 04:03:43,-0.65,-1.12, , , 
2018-02-06 04:23:43,-0.69,-1.12, , , 
2018-02-06 04:43:43,-0.69,-1.12, , , 
2018-02-06 05:03:43,-0.65,-1.20, , , 
2018-02-06 05:23:43,-0.69,-1.12, , , 
2018-02-06 05:43:43,-0.65,-1.16, , , 
2018-02-06 06:03:43,-0.69,-1.16, , , 
2018-02-06 06:23:43,-0.69,-1.16, , , 
2018-02-06 06:43:43,-0.65,-1.16, , , 
2018-02-06 07:03:43,-0.69,-1.16, , , 
2018-02-06 07:23:43,-0.69,-1.20, , , 
2018-02-06 07:43:43,-0.69,-1.20, , , 
2018-02-06 08:03:43,-0.65,-1.16, , , 
2018-02-06 08:23:43,-0.73,-1.20, , , 
2018-02-06 08:43:43,-0.73,-1.25, , , 
2018-02-06 09:03:43,-0.73,-1.20, , , 
2018-02-06 09:23:43,-0.73,-1.25, , , 
2018-02-06 09:43:43,-0.73,-1.25, , , 
2018-02-06 10:03:43,-0.73,-1.25, , , 
2018-02-06 10:23:43,-0.77,-1.20, , , 
2018-02-06 10:43:43,-0.77,-1.25, , , 
2018-02-06 11:03:43,-0.73,-1.25, , , 
2018-02-06 11:23:43,-0.77,-1.20, , , 
2018-02-06 11:43:43,-0.69,-1.20, , , 
2018-02-06 12:03:43,-0.77,-1.25, , , 
2018-02-06 12:23:43,-0.73,-1.25, , , 
2018-02-06 12:43:43,-0.77,-1.29, , , 
2018-02-06 13:03:43,-0.77,-1.20, , , 
2018-02-06 13:23:43,-0.77,-1.25, , , 
2018-02-06 13:43:43,-0.73,-1.25, , , 
2018-02-06 14:03:43,-0.73,-1.25, , , 
2018-02-06 14:23:43,-0.77,-1.25, , , 
2018-02-06 14:43:43,-0.77,-1.25, , , 
2018-02-06 15:03:43,-0.77,-1.20, , , 
2018-02-06 15:23:43,-0.82,-1.25, , , 
2018-02-06 15:43:43,-0.77,-1.29, , , 
2018-02-06 16:03:43,-0.77,-1.25, , , 
2018-02-06 16:23:43,-0.77,-1.25, , , 
2018-02-06 16:43:43,-0.82,-1.25, , , 
2018-02-06 17:03:43,-0.73,-1.25, , , 
2018-02-06 17:23:43,-0.77,-1.20, , , 
2018-02-06 17:43:43,-0.82,-1.20, , , 
2018-02-06 18:03:43,-0.77,-1.20, , , 
2018-02-06 18:23:43,-0.77,-1.20, , , 
2018-02-06 18:43:43,-0.82,-1.20, , , 
2018-02-06 19:03:43,-0.77,-1.20, , , 
2018-02-06 19:23:43,-0.77,-1.20, , , 
2018-02-06 19:43:43,-0.77,-1.20, , , 
2018-02-06 20:03:43,-0.73,-1.16, , , 
2018-02-06 20:23:43,-0.77,-1.16, , , 
2018-02-06 20:43:43,-0.73,-1.20, , , 
2018-02-06 21:03:43,-0.73,-1.16, , , 
2018-02-06 21:23:43,-0.77,-1.20, , , 
2018-02-06 21:43:43,-0.73,-1.16, , , 
2018-02-06 22:03:43,-0.77,-1.16, , , 
2018-02-06 22:23:43,-0.77,-1.16, , , 
2018-02-06 22:43:43,-0.73,-1.20, , , 
2018-02-06 23:03:43,-0.77,-1.20, , , 
2018-02-06 23:23:43,-0.73,-1.20, , , 
2018-02-06 23:43:43,-0.73,-1.16, , , 
2018-02-07 00:03:43,-0.77,-1.20, , , 
2018-02-07 00:23:43,-0.73,-1.20, , , 
2018-02-07 00:43:43,-0.77,-1.16, , , 
2018-02-07 01:03:43,-0.73,-1.20, , , 
2018-02-07 01:23:43,-0.77,-1.20, , , 
2018-02-07 01:43:43,-0.77,-1.16, , , 
2018-02-07 02:03:43,-0.77,-1.16, , , 
2018-02-07 02:23:43,-0.77,-1.12, , , 
2018-02-07 02:43:43,-0.73,-1.16, , , 
2018-02-07 03:03:43,-0.73,-1.20, , , 
2018-02-07 03:23:43,-0.73,-1.20, , , 
2018-02-07 03:43:43,-0.73,-1.20, , , 
2018-02-07 04:03:43,-0.77,-1.20, , , 
2018-02-07 04:23:43,-0.77,-1.16, , , 
2018-02-07 04:43:43,-0.73,-1.20, , , 
2018-02-07 05:03:43,-0.77,-1.20, , , 
2018-02-07 05:23:43,-0.73,-1.20, , , 
2018-02-07 05:43:43,-0.77,-1.16, , , 
2018-02-07 06:03:43,-0.73,-1.20, , , 
2018-02-07 06:23:43,-0.77,-1.20, , , 
2018-02-07 06:43:43,-0.77,-1.20, , , 
2018-02-07 07:03:43,-0.77,-1.20, , , 
2018-02-07 07:23:43,-0.73,-1.25, , , 
2018-02-07 07:43:43,-0.73,-1.20, , , 
2018-02-07 08:03:43,-0.73,-1.25, , , 
2018-02-07 08:23:43,-0.77,-1.25, , , 
2018-02-07 08:43:43,-0.77,-1.25, , , 
2018-02-07 09:03:43,-0.77,-1.25, , , 
2018-02-07 09:23:43,-0.77,-1.25, , , 
2018-02-07 09:43:43,-0.73,-1.25, , , 
2018-02-07 10:03:43,-0.77,-1.25, , , 
2018-02-07 10:23:43,-0.82,-1.25, , , 
2018-02-07 10:43:43,-0.77,-1.25, , , 
2018-02-07 11:03:43,-0.82,-1.25, , , 
2018-02-07 11:23:43,-0.77,-1.25, , , 
2018-02-07 11:43:43,-0.82,-1.29, , , 
2018-02-07 12:03:43,-0.73,-1.25, , , 
2018-02-07 12:23:43,-0.82,-1.29, , , 
2018-02-07 12:43:43,-0.77,-1.29, , , 
2018-02-07 13:03:43,-0.86,-1.29, , , 
2018-02-07 13:23:43,-0.77,-1.29, , , 
2018-02-07 13:43:43,-0.82,-1.29, , , 
2018-02-07 14:03:43,-0.77,-1.29, , , 
2018-02-07 14:23:43,-0.82,-1.29, , , 
2018-02-07 14:43:43,-0.77,-1.33, , , 
2018-02-07 15:03:43,-0.77,-1.29, , , 
2018-02-07 15:23:43,-0.77,-1.29, , , 
2018-02-07 15:43:43,-0.77,-1.29, , , 
2018-02-07 16:03:43,-0.82,-1.29, , , 
2018-02-07 16:23:43,-0.77,-1.29, , , 
2018-02-07 16:43:43,-0.77,-1.29, , , 
2018-02-07 17:03:43,-0.82,-1.29, , , 
2018-02-07 17:23:43,-0.82,-1.25, , , 
2018-02-07 17:43:43,-0.82,-1.25, , , 
2018-02-07 18:03:43,-0.82,-1.25, , , 
2018-02-07 18:23:43,-0.77,-1.25, , , 
2018-02-07 18:43:43,-0.86,-1.25, , , 
2018-02-07 19:03:43,-0.86,-1.29, , , 
2018-02-07 19:23:43,-0.82,-1.25, , , 
2018-02-07 19:43:43,-0.77,-1.25, , , 
2018-02-07 20:03:43,-0.77,-1.25, , , 
2018-02-07 20:23:43,-0.82,-1.29, , , 
2018-02-07 20:43:43,-0.77,-1.25, , , 
2018-02-07 21:03:43,-0.77,-1.20, , , 
2018-02-07 21:23:43,-0.77,-1.25, , , 
2018-02-07 21:43:43,-0.77,-1.20, , , 
2018-02-07 22:03:43,-0.77,-1.25, , , 
2018-02-07 22:23:43,-0.77,-1.20, , , 
2018-02-07 22:43:43,-0.77,-1.20, , , 
