Plot Title: 20366935,,between foam mylar,foam mylar air
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
1897,2018-06-11 23:30:07,2.53,5.96
1898,2018-06-11 23:31:07,2.53,5.96
1899,2018-06-11 23:32:07,2.53,6.05
1900,2018-06-11 23:33:07,2.49,6.22
1901,2018-06-11 23:34:07,2.49,6.43
1902,2018-06-11 23:35:07,2.44,6.48
1903,2018-06-11 23:36:07,2.44,6.52
1904,2018-06-11 23:37:07,2.40,6.39
1905,2018-06-11 23:38:07,2.44,6.05
1906,2018-06-11 23:39:07,2.40,5.92
1907,2018-06-11 23:40:07,2.36,5.96
1908,2018-06-11 23:41:07,2.36,6.00
1909,2018-06-11 23:42:07,2.36,5.83
1910,2018-06-11 23:43:07,2.31,5.75
1911,2018-06-11 23:44:07,2.31,5.79
1912,2018-06-11 23:45:07,2.31,6.09
1913,2018-06-11 23:46:07,2.31,6.17
1914,2018-06-11 23:47:07,2.31,6.17
1915,2018-06-11 23:48:07,2.27,6.13
1916,2018-06-11 23:49:07,2.27,6.09
1917,2018-06-11 23:50:07,2.23,6.05
1918,2018-06-11 23:51:07,2.27,6.00
1919,2018-06-11 23:52:07,2.23,5.83
1920,2018-06-11 23:53:07,2.19,5.96
1921,2018-06-11 23:54:07,2.23,6.05
1922,2018-06-11 23:55:07,2.19,5.96
1923,2018-06-11 23:56:07,2.23,5.83
1924,2018-06-11 23:57:07,2.23,5.75
1925,2018-06-11 23:58:07,2.14,5.62
1926,2018-06-11 23:59:07,2.19,5.62
1927,2018-06-12 0:00:07,2.19,5.70
1928,2018-06-12 0:01:07,2.14,5.66
1929,2018-06-12 0:02:07,2.14,5.75
1930,2018-06-12 0:03:07,2.19,5.87
1931,2018-06-12 0:04:07,2.14,5.92
1932,2018-06-12 0:05:07,2.19,6.05
1933,2018-06-12 0:06:07,2.14,6.05
1934,2018-06-12 0:07:07,2.19,6.05
1935,2018-06-12 0:08:07,2.10,5.79
1936,2018-06-12 0:09:07,2.10,5.70
1937,2018-06-12 0:10:07,2.10,5.87
1938,2018-06-12 0:11:07,2.10,5.79
1939,2018-06-12 0:12:07,2.06,5.70
1940,2018-06-12 0:13:07,2.10,5.70
1941,2018-06-12 0:14:07,2.06,5.62
1942,2018-06-12 0:15:07,2.10,5.27
1943,2018-06-12 0:16:07,2.01,5.40
1944,2018-06-12 0:17:07,2.01,5.53
1945,2018-06-12 0:18:07,2.06,5.66
1946,2018-06-12 0:19:07,2.01,5.70
1947,2018-06-12 0:20:07,2.06,5.45
1948,2018-06-12 0:21:07,1.97,5.36
1949,2018-06-12 0:22:07,2.01,5.23
1950,2018-06-12 0:23:07,1.97,5.40
1951,2018-06-12 0:24:07,1.97,5.57
1952,2018-06-12 0:25:07,2.01,5.66
1953,2018-06-12 0:26:07,1.93,5.75
1954,2018-06-12 0:27:07,1.93,5.79
1955,2018-06-12 0:28:07,1.93,5.70
1956,2018-06-12 0:29:07,1.93,5.45
1957,2018-06-12 0:30:07,1.93,5.62
1958,2018-06-12 0:31:07,1.88,5.53
1959,2018-06-12 0:32:07,1.88,5.49
1960,2018-06-12 0:33:07,1.88,5.32
1961,2018-06-12 0:34:07,1.88,5.19
1962,2018-06-12 0:35:07,1.93,5.32
1963,2018-06-12 0:36:07,1.88,5.36
1964,2018-06-12 0:37:07,1.84,5.32
1965,2018-06-12 0:38:07,1.84,5.40
1966,2018-06-12 0:39:07,1.88,5.45
1967,2018-06-12 0:40:07,1.88,5.36
1968,2018-06-12 0:41:07,1.88,5.27
1969,2018-06-12 0:42:07,1.88,5.02
1970,2018-06-12 0:43:07,1.88,4.76
1971,2018-06-12 0:44:07,1.84,4.76
1972,2018-06-12 0:45:07,1.93,4.97
1973,2018-06-12 0:46:07,1.88,5.10
1974,2018-06-12 0:47:07,1.88,5.10
1975,2018-06-12 0:48:07,1.84,5.19
1976,2018-06-12 0:49:07,1.84,5.40
1977,2018-06-12 0:50:07,1.88,5.49
1978,2018-06-12 0:51:07,1.88,5.62
1979,2018-06-12 0:52:07,1.84,5.53
1980,2018-06-12 0:53:07,1.84,5.53
1981,2018-06-12 0:54:07,1.88,5.49
1982,2018-06-12 0:55:07,1.88,5.57
1983,2018-06-12 0:56:07,1.88,5.66
1984,2018-06-12 0:57:07,1.84,5.53
1985,2018-06-12 0:58:07,1.88,5.36
1986,2018-06-12 0:59:07,1.88,5.15
1987,2018-06-12 1:00:07,1.84,5.15
1988,2018-06-12 1:01:07,1.88,5.23
1989,2018-06-12 1:02:07,1.84,5.32
1990,2018-06-12 1:03:07,1.88,5.32
1991,2018-06-12 1:04:07,1.88,5.49
1992,2018-06-12 1:05:07,1.88,5.40
1993,2018-06-12 1:06:07,1.88,5.53
1994,2018-06-12 1:07:07,1.93,5.45
1995,2018-06-12 1:08:07,1.88,5.36
1996,2018-06-12 1:09:07,1.97,5.45
1997,2018-06-12 1:10:07,1.93,5.23
1998,2018-06-12 1:11:07,1.88,5.19
1999,2018-06-12 1:12:07,1.97,5.19
2000,2018-06-12 1:13:07,1.93,5.23
2001,2018-06-12 1:14:07,1.88,5.40
2002,2018-06-12 1:15:07,1.93,5.45
2003,2018-06-12 1:16:07,1.93,5.40
2004,2018-06-12 1:17:07,1.93,5.32
2005,2018-06-12 1:18:07,1.88,5.10
2006,2018-06-12 1:19:07,1.93,5.02
2007,2018-06-12 1:20:07,1.97,4.89
2008,2018-06-12 1:21:07,1.93,4.76
2009,2018-06-12 1:22:07,1.93,5.02
2010,2018-06-12 1:23:07,1.93,4.76
2011,2018-06-12 1:24:07,1.93,4.89
2012,2018-06-12 1:25:07,1.93,4.93
2013,2018-06-12 1:26:07,1.93,5.19
2014,2018-06-12 1:27:07,1.93,5.32
2015,2018-06-12 1:28:07,1.88,5.27
2016,2018-06-12 1:29:07,1.93,5.19
2017,2018-06-12 1:30:07,1.88,5.19
2018,2018-06-12 1:31:07,1.88,5.15
2019,2018-06-12 1:32:07,1.88,5.15
2020,2018-06-12 1:33:07,1.88,5.15
2021,2018-06-12 1:34:07,1.88,5.02
2022,2018-06-12 1:35:07,1.93,5.06
2023,2018-06-12 1:36:07,1.88,5.19
2024,2018-06-12 1:37:07,1.88,5.19
2025,2018-06-12 1:38:07,1.88,5.23
2026,2018-06-12 1:39:07,1.84,5.40
2027,2018-06-12 1:40:07,1.88,5.36
2028,2018-06-12 1:41:07,1.88,5.32
2029,2018-06-12 1:42:07,1.84,5.15
2030,2018-06-12 1:43:07,1.84,5.15
2031,2018-06-12 1:44:07,1.84,4.97
2032,2018-06-12 1:45:07,1.84,4.93
2033,2018-06-12 1:46:07,1.84,4.76
2034,2018-06-12 1:47:07,1.84,4.76
2035,2018-06-12 1:48:07,1.88,4.76
2036,2018-06-12 1:49:07,1.88,4.80
2037,2018-06-12 1:50:07,1.84,4.76
2038,2018-06-12 1:51:07,1.84,4.84
2039,2018-06-12 1:52:07,1.84,4.97
2040,2018-06-12 1:53:07,1.84,5.02
2041,2018-06-12 1:54:07,1.84,4.80
2042,2018-06-12 1:55:07,1.80,4.76
2043,2018-06-12 1:56:07,1.84,4.72
2044,2018-06-12 1:57:07,1.84,4.72
2045,2018-06-12 1:58:07,1.88,4.50
2046,2018-06-12 1:59:07,1.84,4.07
2047,2018-06-12 2:00:07,1.80,3.99
2048,2018-06-12 2:01:07,1.84,4.03
2049,2018-06-12 2:02:07,1.84,4.20
2050,2018-06-12 2:03:07,1.80,4.20
2051,2018-06-12 2:04:07,1.80,4.42
2052,2018-06-12 2:05:07,1.88,4.63
2053,2018-06-12 2:06:07,1.84,4.72
2054,2018-06-12 2:07:07,1.76,4.72
2055,2018-06-12 2:08:07,1.80,4.80
2056,2018-06-12 2:09:07,1.76,4.63
2057,2018-06-12 2:10:07,1.76,4.29
2058,2018-06-12 2:11:07,1.80,4.16
2059,2018-06-12 2:12:07,1.71,4.16
2060,2018-06-12 2:13:07,1.71,4.16
2061,2018-06-12 2:14:07,1.76,4.24
2062,2018-06-12 2:15:07,1.71,4.46
2063,2018-06-12 2:16:07,1.71,4.33
2064,2018-06-12 2:17:07,1.71,4.24
2065,2018-06-12 2:18:07,1.67,4.37
2066,2018-06-12 2:19:07,1.71,4.33
2067,2018-06-12 2:20:07,1.71,4.29
2068,2018-06-12 2:21:07,1.67,4.20
2069,2018-06-12 2:22:07,1.67,4.24
2070,2018-06-12 2:23:07,1.63,4.20
2071,2018-06-12 2:24:07,1.67,4.29
2072,2018-06-12 2:25:07,1.67,4.24
2073,2018-06-12 2:26:07,1.67,4.42
2074,2018-06-12 2:27:07,1.67,4.50
2075,2018-06-12 2:28:07,1.63,4.63
2076,2018-06-12 2:29:07,1.63,4.42
2077,2018-06-12 2:30:07,1.63,4.03
2078,2018-06-12 2:31:07,1.63,4.12
2079,2018-06-12 2:32:07,1.63,4.24
2080,2018-06-12 2:33:07,1.63,4.07
2081,2018-06-12 2:34:07,1.54,4.03
2082,2018-06-12 2:35:07,1.63,4.16
2083,2018-06-12 2:36:07,1.63,4.16
2084,2018-06-12 2:37:07,1.54,4.03
2085,2018-06-12 2:38:07,1.58,4.20
2086,2018-06-12 2:39:07,1.58,4.29
2087,2018-06-12 2:40:07,1.54,4.07
2088,2018-06-12 2:41:07,1.58,3.86
2089,2018-06-12 2:42:07,1.54,3.86
2090,2018-06-12 2:43:07,1.54,3.99
2091,2018-06-12 2:44:07,1.54,4.24
2092,2018-06-12 2:45:07,1.54,4.54
2093,2018-06-12 2:46:07,1.50,4.54
2094,2018-06-12 2:47:07,1.50,4.46
2095,2018-06-12 2:48:07,1.54,4.37
2096,2018-06-12 2:49:07,1.50,4.33
2097,2018-06-12 2:50:07,1.50,4.33
2098,2018-06-12 2:51:07,1.50,4.33
2099,2018-06-12 2:52:07,1.50,4.37
2100,2018-06-12 2:53:07,1.50,4.46
2101,2018-06-12 2:54:07,1.46,4.59
2102,2018-06-12 2:55:07,1.41,4.50
2103,2018-06-12 2:56:07,1.46,4.33
2104,2018-06-12 2:57:07,1.46,4.20
2105,2018-06-12 2:58:07,1.46,4.20
2106,2018-06-12 2:59:07,1.41,3.99
2107,2018-06-12 3:00:07,1.46,3.99
2108,2018-06-12 3:01:07,1.46,3.94
2109,2018-06-12 3:02:07,1.46,3.94
2110,2018-06-12 3:03:07,1.41,4.12
2111,2018-06-12 3:04:07,1.41,4.07
2112,2018-06-12 3:05:07,1.37,4.16
2113,2018-06-12 3:06:07,1.41,4.29
2114,2018-06-12 3:07:07,1.41,4.33
2115,2018-06-12 3:08:07,1.37,4.33
2116,2018-06-12 3:09:07,1.37,4.16
2117,2018-06-12 3:10:07,1.37,4.29
2118,2018-06-12 3:11:07,1.37,4.33
2119,2018-06-12 3:12:07,1.37,4.33
2120,2018-06-12 3:13:07,1.37,4.20
2121,2018-06-12 3:14:07,1.37,3.94
2122,2018-06-12 3:15:07,1.37,3.56
2123,2018-06-12 3:16:07,1.33,3.56
2124,2018-06-12 3:17:07,1.33,3.73
2125,2018-06-12 3:18:07,1.33,3.77
2126,2018-06-12 3:19:07,1.33,3.77
2127,2018-06-12 3:20:07,1.33,3.77
2128,2018-06-12 3:21:07,1.28,3.90
2129,2018-06-12 3:22:07,1.28,3.99
2130,2018-06-12 3:23:07,1.33,4.03
2131,2018-06-12 3:24:07,1.28,3.82
2132,2018-06-12 3:25:07,1.33,3.64
2133,2018-06-12 3:26:07,1.24,3.64
2134,2018-06-12 3:27:07,1.24,3.43
2135,2018-06-12 3:28:07,1.28,3.30
2136,2018-06-12 3:29:07,1.24,3.43
2137,2018-06-12 3:30:07,1.20,3.60
2138,2018-06-12 3:31:07,1.20,3.64
2139,2018-06-12 3:32:07,1.20,3.69
2140,2018-06-12 3:33:07,1.20,3.69
2141,2018-06-12 3:34:07,1.20,3.47
2142,2018-06-12 3:35:07,1.11,3.39
2143,2018-06-12 3:36:07,1.11,3.34
2144,2018-06-12 3:37:07,1.11,3.21
2145,2018-06-12 3:38:07,1.11,3.21
2146,2018-06-12 3:39:07,1.07,3.34
2147,2018-06-12 3:40:07,1.07,3.34
2148,2018-06-12 3:41:07,1.03,3.34
2149,2018-06-12 3:42:07,1.03,3.30
2150,2018-06-12 3:43:07,0.98,3.43
2151,2018-06-12 3:44:07,1.03,3.52
2152,2018-06-12 3:45:07,0.98,3.47
2153,2018-06-12 3:46:07,0.98,3.43
2154,2018-06-12 3:47:07,0.98,3.34
2155,2018-06-12 3:48:07,0.94,3.30
2156,2018-06-12 3:49:07,0.98,3.13
2157,2018-06-12 3:50:07,0.86,2.83
2158,2018-06-12 3:51:07,0.86,2.96
2159,2018-06-12 3:52:07,0.90,3.13
2160,2018-06-12 3:53:07,0.86,3.17
2161,2018-06-12 3:54:07,0.86,3.30
2162,2018-06-12 3:55:07,0.81,3.26
2163,2018-06-12 3:56:07,0.86,3.26
2164,2018-06-12 3:57:07,0.81,3.04
2165,2018-06-12 3:58:07,0.81,2.96
2166,2018-06-12 3:59:07,0.81,2.96
2167,2018-06-12 4:00:07,0.81,3.04
2168,2018-06-12 4:01:07,0.81,2.87
2169,2018-06-12 4:02:07,0.77,2.87
2170,2018-06-12 4:03:07,0.77,2.91
2171,2018-06-12 4:04:07,0.68,2.96
2172,2018-06-12 4:05:07,0.73,3.00
2173,2018-06-12 4:06:07,0.73,2.96
2174,2018-06-12 4:07:07,0.73,2.79
2175,2018-06-12 4:08:07,0.68,2.87
2176,2018-06-12 4:09:07,0.64,3.09
2177,2018-06-12 4:10:07,0.68,3.00
2178,2018-06-12 4:11:07,0.64,3.00
2179,2018-06-12 4:12:07,0.64,3.00
2180,2018-06-12 4:13:07,0.60,3.09
2181,2018-06-12 4:14:07,0.55,3.26
2182,2018-06-12 4:15:07,0.60,3.30
2183,2018-06-12 4:16:07,0.60,3.13
2184,2018-06-12 4:17:07,0.51,3.17
2185,2018-06-12 4:18:07,0.55,3.09
2186,2018-06-12 4:19:07,0.51,2.96
2187,2018-06-12 4:20:07,0.51,2.96
2188,2018-06-12 4:21:07,0.51,2.96
2189,2018-06-12 4:22:07,0.47,3.21
2190,2018-06-12 4:23:07,0.43,2.96
2191,2018-06-12 4:24:07,0.43,2.79
2192,2018-06-12 4:25:07,0.43,2.57
2193,2018-06-12 4:26:07,0.43,2.61
2194,2018-06-12 4:27:07,0.43,2.57
2195,2018-06-12 4:28:07,0.38,2.74
2196,2018-06-12 4:29:07,0.38,2.79
2197,2018-06-12 4:30:07,0.38,2.79
2198,2018-06-12 4:31:07,0.38,2.49
2199,2018-06-12 4:32:07,0.38,2.74
2200,2018-06-12 4:33:07,0.34,2.87
2201,2018-06-12 4:34:07,0.34,3.00
2202,2018-06-12 4:35:07,0.34,3.04
2203,2018-06-12 4:36:07,0.25,3.04
2204,2018-06-12 4:37:07,0.25,3.04
2205,2018-06-12 4:38:07,0.25,2.91
2206,2018-06-12 4:39:07,0.21,2.87
2207,2018-06-12 4:40:07,0.25,2.83
2208,2018-06-12 4:41:07,0.17,2.87
2209,2018-06-12 4:42:07,0.17,2.61
2210,2018-06-12 4:43:07,0.17,2.44
2211,2018-06-12 4:44:07,0.17,2.31
2212,2018-06-12 4:45:07,0.13,2.23
2213,2018-06-12 4:46:07,0.13,1.97
2214,2018-06-12 4:47:07,0.08,2.06
2215,2018-06-12 4:48:07,0.04,2.31
2216,2018-06-12 4:49:07,0.08,2.70
2217,2018-06-12 4:50:07,0.04,2.74
2218,2018-06-12 4:51:07,-0.00,2.44
2219,2018-06-12 4:52:07,-0.00,2.61
2220,2018-06-12 4:53:07,-0.00,2.74
2221,2018-06-12 4:54:07,-0.00,2.96
2222,2018-06-12 4:55:07,-0.05,3.47
2223,2018-06-12 4:56:07,-0.05,3.39
2224,2018-06-12 4:57:07,-0.05,3.39
2225,2018-06-12 4:58:07,-0.09,3.39
2226,2018-06-12 4:59:07,-0.09,3.47
2227,2018-06-12 5:00:07,-0.09,3.34
2228,2018-06-12 5:01:07,-0.09,3.47
2229,2018-06-12 5:02:07,-0.17,3.43
2230,2018-06-12 5:03:07,-0.13,3.39
2231,2018-06-12 5:04:07,-0.09,3.30
2232,2018-06-12 5:05:07,-0.13,3.21
2233,2018-06-12 5:06:07,-0.13,3.17
2234,2018-06-12 5:07:07,-0.13,3.13
2235,2018-06-12 5:08:07,-0.13,3.04
2236,2018-06-12 5:09:07,-0.13,2.87
2237,2018-06-12 5:10:07,-0.13,2.87
2238,2018-06-12 5:11:07,-0.17,2.96
2239,2018-06-12 5:12:07,-0.17,3.21
2240,2018-06-12 5:13:07,-0.17,3.13
2241,2018-06-12 5:14:07,-0.17,3.04
2242,2018-06-12 5:15:07,-0.22,3.39
2243,2018-06-12 5:16:07,-0.22,3.43
2244,2018-06-12 5:17:07,-0.22,3.43
2245,2018-06-12 5:18:07,-0.22,3.86
2246,2018-06-12 5:19:07,-0.22,3.99
2247,2018-06-12 5:20:07,-0.22,3.86
2248,2018-06-12 5:21:07,-0.22,3.73
2249,2018-06-12 5:22:07,-0.26,3.86
2250,2018-06-12 5:23:07,-0.22,4.46
2251,2018-06-12 5:24:07,-0.22,4.59
2252,2018-06-12 5:25:07,-0.22,4.42
2253,2018-06-12 5:26:07,-0.26,4.89
2254,2018-06-12 5:27:07,-0.22,4.84
2255,2018-06-12 5:28:07,-0.22,5.06
2256,2018-06-12 5:29:07,-0.22,5.23
2257,2018-06-12 5:30:07,-0.13,5.19
2258,2018-06-12 5:31:07,-0.13,5.27
2259,2018-06-12 5:32:07,-0.13,5.62
2260,2018-06-12 5:33:07,-0.17,5.53
2261,2018-06-12 5:34:07,-0.13,5.32
2262,2018-06-12 5:35:07,-0.13,5.36
2263,2018-06-12 5:36:07,-0.09,5.36
2264,2018-06-12 5:37:07,-0.09,5.27
2265,2018-06-12 5:38:07,-0.05,5.23
2266,2018-06-12 5:39:07,-0.05,5.23
2267,2018-06-12 5:40:07,-0.05,5.19
2268,2018-06-12 5:41:07,0.04,5.10
2269,2018-06-12 5:42:07,0.04,5.49
2270,2018-06-12 5:43:07,0.04,5.70
2271,2018-06-12 5:44:07,0.08,5.70
2272,2018-06-12 5:45:07,0.08,5.70
2273,2018-06-12 5:46:07,0.08,5.66
2274,2018-06-12 5:47:07,0.08,5.62
2275,2018-06-12 5:48:07,0.08,5.57
2276,2018-06-12 5:49:07,0.08,5.62
2277,2018-06-12 5:50:07,0.17,5.53
2278,2018-06-12 5:51:07,0.17,5.02
2279,2018-06-12 5:52:07,0.17,4.80
2280,2018-06-12 5:53:07,0.17,4.59
2281,2018-06-12 5:54:07,0.21,4.42
2282,2018-06-12 5:55:07,0.17,4.24
2283,2018-06-12 5:56:07,0.21,4.20
2284,2018-06-12 5:57:07,0.21,4.20
2285,2018-06-12 5:58:07,0.21,4.29
2286,2018-06-12 5:59:07,0.21,4.33
2287,2018-06-12 6:00:07,0.21,4.84
2288,2018-06-12 6:01:07,0.17,5.06
2289,2018-06-12 6:02:07,0.17,5.02
2290,2018-06-12 6:03:07,0.21,5.19
2291,2018-06-12 6:04:07,0.21,5.79
2292,2018-06-12 6:05:07,0.21,5.66
2293,2018-06-12 6:06:07,0.21,5.49
2294,2018-06-12 6:07:07,0.21,5.62
2295,2018-06-12 6:08:07,0.17,5.49
2296,2018-06-12 6:09:07,0.21,5.57
2297,2018-06-12 6:10:07,0.21,5.53
2298,2018-06-12 6:11:07,0.21,5.75
2299,2018-06-12 6:12:07,0.21,5.75
2300,2018-06-12 6:13:07,0.25,5.79
2301,2018-06-12 6:14:07,0.25,5.87
2302,2018-06-12 6:15:07,0.25,6.05
2303,2018-06-12 6:16:07,0.25,5.92
2304,2018-06-12 6:17:07,0.25,5.96
2305,2018-06-12 6:18:07,0.25,6.22
2306,2018-06-12 6:19:07,0.25,6.43
2307,2018-06-12 6:20:07,0.30,6.52
2308,2018-06-12 6:21:07,0.30,6.56
2309,2018-06-12 6:22:07,0.30,6.65
2310,2018-06-12 6:23:07,0.30,6.69
2311,2018-06-12 6:24:07,0.30,6.60
2312,2018-06-12 6:25:07,0.38,6.78
2313,2018-06-12 6:26:07,0.34,6.82
2314,2018-06-12 6:27:07,0.34,6.99
2315,2018-06-12 6:28:07,0.38,7.16
2316,2018-06-12 6:29:07,0.34,7.33
2317,2018-06-12 6:30:07,0.34,7.46
2318,2018-06-12 6:31:07,0.38,7.38
2319,2018-06-12 6:32:07,0.43,7.55
2320,2018-06-12 6:33:07,0.43,7.55
2321,2018-06-12 6:34:07,0.43,7.59
2322,2018-06-12 6:35:07,0.43,7.76
2323,2018-06-12 6:36:07,0.43,7.93
2324,2018-06-12 6:37:07,0.51,8.19
2325,2018-06-12 6:38:07,0.51,8.28
2326,2018-06-12 6:39:07,0.55,8.45
2327,2018-06-12 6:40:07,0.55,8.66
2328,2018-06-12 6:41:07,0.64,8.88
2329,2018-06-12 6:42:07,0.60,9.09
2330,2018-06-12 6:43:07,0.64,9.22
2331,2018-06-12 6:44:07,0.64,9.18
2332,2018-06-12 6:45:07,0.64,9.39
2333,2018-06-12 6:46:07,0.73,9.48
2334,2018-06-12 6:47:07,0.77,9.74
2335,2018-06-12 6:48:07,0.77,9.91
2336,2018-06-12 6:49:07,0.81,9.91
2337,2018-06-12 6:50:07,0.86,9.86
2338,2018-06-12 6:51:07,0.90,9.86
2339,2018-06-12 6:52:07,0.94,9.86
2340,2018-06-12 6:53:07,0.98,10.16
2341,2018-06-12 6:54:07,1.03,10.34
2342,2018-06-12 6:55:07,1.07,10.34
2343,2018-06-12 6:56:07,1.16,10.42
2344,2018-06-12 6:57:07,1.20,10.55
2345,2018-06-12 6:58:07,1.24,10.68
2346,2018-06-12 6:59:07,1.33,10.81
2347,2018-06-12 7:00:07,1.33,11.07
2348,2018-06-12 7:01:07,1.37,10.98
2349,2018-06-12 7:02:07,1.46,11.19
2350,2018-06-12 7:03:07,1.46,11.11
2351,2018-06-12 7:04:07,1.50,11.07
2352,2018-06-12 7:05:07,1.63,11.15
2353,2018-06-12 7:06:07,1.63,11.32
2354,2018-06-12 7:07:07,1.67,11.45
2355,2018-06-12 7:08:07,1.76,11.41
2356,2018-06-12 7:09:07,1.80,11.41
2357,2018-06-12 7:10:07,1.84,11.49
2358,2018-06-12 7:11:07,1.88,11.49
2359,2018-06-12 7:12:07,1.97,11.58
2360,2018-06-12 7:13:07,1.97,12.01
2361,2018-06-12 7:14:07,2.06,12.31
2362,2018-06-12 7:15:07,2.06,12.27
2363,2018-06-12 7:16:07,2.14,12.18
2364,2018-06-12 7:17:07,2.19,12.05
2365,2018-06-12 7:18:07,2.23,12.14
2366,2018-06-12 7:19:07,2.31,12.31
2367,2018-06-12 7:20:07,2.31,12.27
2368,2018-06-12 7:21:07,2.40,12.35
2369,2018-06-12 7:22:07,2.40,12.10
2370,2018-06-12 7:23:07,2.44,11.92
2371,2018-06-12 7:24:07,2.44,12.10
2372,2018-06-12 7:25:07,2.57,12.05
2373,2018-06-12 7:26:07,2.57,11.97
2374,2018-06-12 7:27:07,2.61,11.88
2375,2018-06-12 7:28:07,2.66,11.84
2376,2018-06-12 7:29:07,2.74,12.05
2377,2018-06-12 7:30:07,2.74,12.05
2378,2018-06-12 7:31:07,2.79,12.27
2379,2018-06-12 7:32:07,2.79,12.40
2380,2018-06-12 7:33:07,2.83,12.57
2381,2018-06-12 7:34:07,2.87,12.44
2382,2018-06-12 7:35:07,2.96,12.78
2383,2018-06-12 7:36:07,3.00,13.43
2384,2018-06-12 7:37:07,3.00,13.98
2385,2018-06-12 7:38:07,3.04,14.71
2386,2018-06-12 7:39:07,3.04,16.04
2387,2018-06-12 7:40:07,3.09,16.26
2388,2018-06-12 7:41:07,3.13,16.64
2389,2018-06-12 7:42:07,3.21,16.73
2390,2018-06-12 7:43:07,3.21,16.90
2391,2018-06-12 7:44:07,3.21,17.07
2392,2018-06-12 7:45:07,3.30,17.16
2393,2018-06-12 7:46:07,3.34,17.37
2394,2018-06-12 7:47:07,3.34,17.50
2395,2018-06-12 7:48:07,3.39,17.11
2396,2018-06-12 7:49:07,3.47,17.33
2397,2018-06-12 7:50:07,3.52,16.99
2398,2018-06-12 7:51:07,3.60,16.77
2399,2018-06-12 7:52:07,3.69,16.51
2400,2018-06-12 7:53:07,3.69,16.90
2401,2018-06-12 7:54:07,3.77,16.56
2402,2018-06-12 7:55:07,3.86,16.77
2403,2018-06-12 7:56:07,3.90,17.24
2404,2018-06-12 7:57:07,3.99,16.81
2405,2018-06-12 7:58:07,4.07,17.63
2406,2018-06-12 7:59:07,4.16,17.59
2407,2018-06-12 8:00:07,4.24,17.84
2408,2018-06-12 8:01:07,4.29,18.32
2409,2018-06-12 8:02:07,4.42,18.74
2410,2018-06-12 8:03:07,4.46,18.44
2411,2018-06-12 8:04:07,4.50,18.62
2412,2018-06-12 8:05:07,4.63,18.83
2413,2018-06-12 8:06:07,4.67,19.13
2414,2018-06-12 8:07:07,4.84,19.77
2415,2018-06-12 8:08:07,4.89,20.16
2416,2018-06-12 8:09:07,5.02,20.50
2417,2018-06-12 8:10:07,5.10,20.50
2418,2018-06-12 8:11:07,5.19,20.55
2419,2018-06-12 8:12:07,5.27,20.98
2420,2018-06-12 8:13:07,5.45,21.40
2421,2018-06-12 8:14:07,5.49,21.15
2422,2018-06-12 8:15:07,5.62,21.23
2423,2018-06-12 8:16:07,5.75,22.05
2424,2018-06-12 8:17:07,5.87,21.45
2425,2018-06-12 8:18:07,6.00,20.55
2426,2018-06-12 8:19:07,6.17,20.93
2427,2018-06-12 8:20:07,6.26,21.19
2428,2018-06-12 8:21:07,6.43,20.98
2429,2018-06-12 8:22:07,6.56,21.19
2430,2018-06-12 8:23:07,6.69,20.72
2431,2018-06-12 8:24:07,6.82,20.68
2432,2018-06-12 8:25:07,6.95,20.16
2433,2018-06-12 8:26:07,7.12,21.02
2434,2018-06-12 8:27:07,7.20,21.10
2435,2018-06-12 8:28:07,7.33,20.55
2436,2018-06-12 8:29:07,7.46,20.85
2437,2018-06-12 8:30:07,7.63,21.62
2438,2018-06-12 8:31:07,7.72,21.92
2439,2018-06-12 8:32:07,7.81,22.91
2440,2018-06-12 8:33:07,7.98,22.82
2441,2018-06-12 8:34:07,8.02,23.03
2442,2018-06-12 8:35:07,8.15,22.31
2443,2018-06-12 8:36:07,8.28,22.52
2444,2018-06-12 8:37:07,8.41,22.01
2445,2018-06-12 8:38:07,8.53,22.35
2446,2018-06-12 8:39:07,8.62,22.31
2447,2018-06-12 8:40:07,8.75,22.48
2448,2018-06-12 8:41:07,8.83,22.52
2449,2018-06-12 8:42:07,9.01,21.75
2450,2018-06-12 8:43:07,9.09,20.93
2451,2018-06-12 8:44:07,9.18,21.10
2452,2018-06-12 8:45:07,9.35,20.98
2453,2018-06-12 8:46:07,9.48,20.98
2454,2018-06-12 8:47:07,9.56,21.19
2455,2018-06-12 8:48:07,9.65,21.15
2456,2018-06-12 8:49:07,9.78,20.68
2457,2018-06-12 8:50:07,9.91,20.33
2458,2018-06-12 8:51:07,9.95,21.06
2459,2018-06-12 8:52:07,10.08,21.15
2460,2018-06-12 8:53:07,10.16,21.49
2461,2018-06-12 8:54:07,10.25,21.28
2462,2018-06-12 8:55:07,10.34,21.79
2463,2018-06-12 8:56:07,10.42,21.75
2464,2018-06-12 8:57:07,10.46,21.70
2465,2018-06-12 8:58:07,10.51,22.43
2466,2018-06-12 8:59:07,10.59,23.25
2467,2018-06-12 9:00:07,10.68,23.21
2468,2018-06-12 9:01:07,10.72,22.95
2469,2018-06-12 9:02:07,10.85,23.85
2470,2018-06-12 9:03:07,10.89,23.64
2471,2018-06-12 9:04:07,10.94,23.94
2472,2018-06-12 9:05:07,11.07,23.94
2473,2018-06-12 9:06:07,11.11,24.66
2474,2018-06-12 9:07:07,11.15,24.45
