Plot Title: 20366930,,chips air,mylar snow foam
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
5418,2018-06-14 10:09:46,14.54,0.73
5419,2018-06-14 10:10:46,14.45,0.73
5420,2018-06-14 10:11:46,14.67,0.73
5421,2018-06-14 10:12:46,14.54,0.68
5422,2018-06-14 10:13:46,14.33,0.77
5423,2018-06-14 10:14:46,14.28,0.73
5424,2018-06-14 10:15:46,14.33,0.73
5425,2018-06-14 10:16:46,14.54,0.77
5426,2018-06-14 10:17:46,14.20,0.77
5427,2018-06-14 10:18:46,14.15,0.81
5428,2018-06-14 10:19:46,14.11,0.73
5429,2018-06-14 10:20:46,14.15,0.77
5430,2018-06-14 10:21:46,14.20,0.77
5431,2018-06-14 10:22:46,14.24,0.77
5432,2018-06-14 10:23:46,13.90,0.77
5433,2018-06-14 10:24:46,13.94,0.73
5434,2018-06-14 10:25:46,13.81,0.77
5435,2018-06-14 10:26:46,13.85,0.73
5436,2018-06-14 10:27:46,14.07,0.77
5437,2018-06-14 10:28:46,14.11,0.77
5438,2018-06-14 10:29:46,14.11,0.77
5439,2018-06-14 10:30:46,14.07,0.77
5440,2018-06-14 10:31:46,13.98,0.73
5441,2018-06-14 10:32:46,14.03,0.77
5442,2018-06-14 10:33:46,13.77,0.73
5443,2018-06-14 10:34:46,13.77,0.77
5444,2018-06-14 10:35:46,13.94,0.73
5445,2018-06-14 10:36:46,13.77,0.73
5446,2018-06-14 10:37:46,13.73,0.73
5447,2018-06-14 10:38:46,13.60,0.73
5448,2018-06-14 10:39:46,13.51,0.77
5449,2018-06-14 10:40:46,13.38,0.77
5450,2018-06-14 10:41:46,13.47,0.73
5451,2018-06-14 10:42:46,13.60,0.81
5452,2018-06-14 10:43:46,13.43,0.77
5453,2018-06-14 10:44:46,13.38,0.73
5454,2018-06-14 10:45:46,13.30,0.77
5455,2018-06-14 10:46:46,13.34,0.77
5456,2018-06-14 10:47:46,13.43,0.77
5457,2018-06-14 10:48:46,13.25,0.73
5458,2018-06-14 10:49:46,13.21,0.73
5459,2018-06-14 10:50:46,13.25,0.77
5460,2018-06-14 10:51:46,13.21,0.81
5461,2018-06-14 10:52:46,13.25,0.77
5462,2018-06-14 10:53:46,13.43,0.73
5463,2018-06-14 10:54:46,13.47,0.73
5464,2018-06-14 10:55:46,13.38,0.77
5465,2018-06-14 10:56:46,13.34,0.73
5466,2018-06-14 10:57:46,13.25,0.73
5467,2018-06-14 10:58:46,13.17,0.77
5468,2018-06-14 10:59:46,13.17,0.73
5469,2018-06-14 11:00:46,13.21,0.77
5470,2018-06-14 11:01:46,13.17,0.73
5471,2018-06-14 11:02:46,13.25,0.73
5472,2018-06-14 11:03:46,13.25,0.73
5473,2018-06-14 11:04:46,13.21,0.73
5474,2018-06-14 11:05:46,13.34,0.77
5475,2018-06-14 11:06:46,13.38,0.73
5476,2018-06-14 11:07:46,13.38,0.73
5477,2018-06-14 11:08:46,13.30,0.68
5478,2018-06-14 11:09:46,13.25,0.73
5479,2018-06-14 11:10:46,13.30,0.73
5480,2018-06-14 11:11:46,13.21,0.73
5481,2018-06-14 11:12:46,13.51,0.81
5482,2018-06-14 11:13:46,13.55,0.73
5483,2018-06-14 11:14:46,13.38,0.68
5484,2018-06-14 11:15:46,13.34,0.77
5485,2018-06-14 11:16:46,13.25,0.73
5486,2018-06-14 11:17:46,13.43,0.73
5487,2018-06-14 11:18:46,13.30,0.77
5488,2018-06-14 11:19:46,13.43,0.77
5489,2018-06-14 11:20:46,13.47,0.77
5490,2018-06-14 11:21:46,13.38,0.77
5491,2018-06-14 11:22:46,13.34,0.77
5492,2018-06-14 11:23:46,13.25,0.73
5493,2018-06-14 11:24:46,13.43,0.77
5494,2018-06-14 11:25:46,13.64,0.77
5495,2018-06-14 11:26:46,13.98,0.73
5496,2018-06-14 11:27:46,13.64,0.73
5497,2018-06-14 11:28:46,13.51,0.73
5498,2018-06-14 11:29:46,13.55,0.77
5499,2018-06-14 11:30:46,13.64,0.77
5500,2018-06-14 11:31:46,14.03,0.81
5501,2018-06-14 11:32:46,14.20,0.73
5502,2018-06-14 11:33:46,14.33,0.77
5503,2018-06-14 11:34:46,14.15,0.77
5504,2018-06-14 11:35:46,14.41,0.68
5505,2018-06-14 11:36:46,14.54,0.73
5506,2018-06-14 11:37:46,14.80,0.73
5507,2018-06-14 11:38:46,14.54,0.77
5508,2018-06-14 11:39:46,15.14,0.73
5509,2018-06-14 11:40:46,15.31,0.73
5510,2018-06-14 11:41:46,15.57,0.77
5511,2018-06-14 11:42:46,15.53,0.77
5512,2018-06-14 11:43:46,15.66,0.77
5513,2018-06-14 11:44:46,14.71,0.77
5514,2018-06-14 11:45:46,14.80,0.81
5515,2018-06-14 11:46:46,14.54,0.77
5516,2018-06-14 11:47:46,14.97,0.81
5517,2018-06-14 11:48:46,15.06,0.77
5518,2018-06-14 11:49:46,15.31,0.77
5519,2018-06-14 11:50:46,15.66,0.86
5520,2018-06-14 11:51:46,15.57,0.77
5521,2018-06-14 11:52:46,15.74,0.81
5522,2018-06-14 11:53:46,14.84,0.81
5523,2018-06-14 11:54:46,14.88,0.77
5524,2018-06-14 11:55:46,15.23,0.81
5525,2018-06-14 11:56:46,15.44,0.77
5526,2018-06-14 11:57:46,15.40,0.77
5527,2018-06-14 11:58:46,14.71,0.77
5528,2018-06-14 11:59:46,14.20,0.77
5529,2018-06-14 12:00:46,14.28,0.77
5530,2018-06-14 12:01:46,14.28,0.77
5531,2018-06-14 12:02:46,14.33,0.77
5532,2018-06-14 12:03:46,14.15,0.77
5533,2018-06-14 12:04:46,14.41,0.77
5534,2018-06-14 12:05:46,14.33,0.77
5535,2018-06-14 12:06:46,14.20,0.81
5536,2018-06-14 12:07:46,14.11,0.77
5537,2018-06-14 12:08:46,14.15,0.77
5538,2018-06-14 12:09:46,14.37,0.73
5539,2018-06-14 12:10:46,14.28,0.77
5540,2018-06-14 12:11:46,13.94,0.73
5541,2018-06-14 12:12:46,13.90,0.77
5542,2018-06-14 12:13:46,13.90,0.73
5543,2018-06-14 12:14:46,13.98,0.73
5544,2018-06-14 12:15:46,13.94,0.77
5545,2018-06-14 12:16:46,13.90,0.77
5546,2018-06-14 12:17:46,13.81,0.77
5547,2018-06-14 12:18:46,13.77,0.77
5548,2018-06-14 12:19:46,13.85,0.73
5549,2018-06-14 12:20:46,13.77,0.77
5550,2018-06-14 12:21:46,13.81,0.73
5551,2018-06-14 12:22:46,14.07,0.73
5552,2018-06-14 12:23:46,13.94,0.73
5553,2018-06-14 12:24:46,13.98,0.73
5554,2018-06-14 12:25:46,14.03,0.68
5555,2018-06-14 12:26:46,14.11,0.77
5556,2018-06-14 12:27:46,14.15,0.73
5557,2018-06-14 12:28:46,14.24,0.73
5558,2018-06-14 12:29:46,14.33,0.77
5559,2018-06-14 12:30:46,14.20,0.77
5560,2018-06-14 12:31:46,14.37,0.73
5561,2018-06-14 12:32:46,14.54,0.77
5562,2018-06-14 12:33:46,14.28,0.73
5563,2018-06-14 12:34:46,14.15,0.77
5564,2018-06-14 12:35:46,14.15,0.77
5565,2018-06-14 12:36:46,14.15,0.73
5566,2018-06-14 12:37:46,14.33,0.73
5567,2018-06-14 12:38:46,14.24,0.73
5568,2018-06-14 12:39:46,14.11,0.73
5569,2018-06-14 12:40:46,14.03,0.73
5570,2018-06-14 12:41:46,14.07,0.73
5571,2018-06-14 12:42:46,14.11,0.68
5572,2018-06-14 12:43:46,14.28,0.77
5573,2018-06-14 12:44:46,14.20,0.77
5574,2018-06-14 12:45:46,14.07,0.81
5575,2018-06-14 12:46:46,14.07,0.77
5576,2018-06-14 12:47:46,14.41,0.77
5577,2018-06-14 12:48:46,14.37,0.81
5578,2018-06-14 12:49:46,14.33,0.81
5579,2018-06-14 12:50:46,14.03,0.86
5580,2018-06-14 12:51:46,14.11,0.81
5581,2018-06-14 12:52:46,14.37,0.86
5582,2018-06-14 12:53:46,14.37,0.90
5583,2018-06-14 12:54:46,14.45,0.90
5584,2018-06-14 12:55:46,14.24,0.90
5585,2018-06-14 12:56:46,14.03,0.86
5586,2018-06-14 12:57:46,14.11,0.86
5587,2018-06-14 12:58:46,14.15,0.81
5588,2018-06-14 12:59:46,14.15,0.81
5589,2018-06-14 13:00:46,14.20,0.81
5590,2018-06-14 13:01:46,14.28,0.86
5591,2018-06-14 13:02:46,14.37,0.86
5592,2018-06-14 13:03:46,14.37,0.86
5593,2018-06-14 13:04:46,14.15,0.81
5594,2018-06-14 13:05:46,14.20,0.86
5595,2018-06-14 13:06:46,14.24,0.86
5596,2018-06-14 13:07:46,14.11,0.86
5597,2018-06-14 13:08:46,14.07,0.81
5598,2018-06-14 13:09:46,14.11,0.86
5599,2018-06-14 13:10:46,14.03,0.86
5600,2018-06-14 13:11:46,14.03,0.86
5601,2018-06-14 13:12:46,14.07,0.94
5602,2018-06-14 13:13:46,13.98,0.86
5603,2018-06-14 13:14:46,13.90,0.90
5604,2018-06-14 13:15:46,13.94,0.90
5605,2018-06-14 13:16:46,13.98,0.86
5606,2018-06-14 13:17:46,13.85,0.90
5607,2018-06-14 13:18:46,13.85,0.98
5608,2018-06-14 13:19:46,13.85,0.90
5609,2018-06-14 13:20:46,13.94,0.90
5610,2018-06-14 13:21:46,13.90,0.90
5611,2018-06-14 13:22:46,13.85,0.86
5612,2018-06-14 13:23:46,13.90,0.86
5613,2018-06-14 13:24:46,13.94,0.86
5614,2018-06-14 13:25:46,13.85,0.86
5615,2018-06-14 13:26:46,13.90,0.81
5616,2018-06-14 13:27:46,13.94,0.86
5617,2018-06-14 13:28:46,13.94,0.81
5618,2018-06-14 13:29:46,13.90,0.81
5619,2018-06-14 13:30:46,13.85,0.81
5620,2018-06-14 13:31:46,13.81,0.77
5621,2018-06-14 13:32:46,13.90,0.81
5622,2018-06-14 13:33:46,13.94,0.81
5623,2018-06-14 13:34:46,14.15,0.81
5624,2018-06-14 13:35:46,13.94,0.77
5625,2018-06-14 13:36:46,13.94,0.81
5626,2018-06-14 13:37:46,14.03,0.77
5627,2018-06-14 13:38:46,14.07,0.86
5628,2018-06-14 13:39:46,14.11,0.77
5629,2018-06-14 13:40:46,14.33,0.77
5630,2018-06-14 13:41:46,14.58,0.73
5631,2018-06-14 13:42:46,14.67,0.73
5632,2018-06-14 13:43:46,14.58,0.73
5633,2018-06-14 13:44:46,14.58,0.73
5634,2018-06-14 13:45:46,14.63,0.73
5635,2018-06-14 13:46:46,14.50,0.68
5636,2018-06-14 13:47:46,14.50,0.73
5637,2018-06-14 13:48:46,14.54,0.73
5638,2018-06-14 13:49:46,14.54,0.73
5639,2018-06-14 13:50:46,14.50,0.77
5640,2018-06-14 13:51:46,14.33,0.77
5641,2018-06-14 13:52:46,14.33,0.77
5642,2018-06-14 13:53:46,14.45,0.73
5643,2018-06-14 13:54:46,14.41,0.73
5644,2018-06-14 13:55:46,14.54,0.73
5645,2018-06-14 13:56:46,14.45,0.73
5646,2018-06-14 13:57:46,14.50,0.73
5647,2018-06-14 13:58:46,14.58,0.73
5648,2018-06-14 13:59:46,14.50,0.77
5649,2018-06-14 14:00:46,14.50,0.81
5650,2018-06-14 14:01:46,14.54,0.77
5651,2018-06-14 14:02:46,14.45,0.73
5652,2018-06-14 14:03:46,14.41,0.77
5653,2018-06-14 14:04:46,14.50,0.73
5654,2018-06-14 14:05:46,14.50,0.73
5655,2018-06-14 14:06:46,14.45,0.77
5656,2018-06-14 14:07:46,14.50,0.77
5657,2018-06-14 14:08:46,14.50,0.81
5658,2018-06-14 14:09:46,14.45,0.77
5659,2018-06-14 14:10:46,14.54,0.73
5660,2018-06-14 14:11:46,14.54,0.73
5661,2018-06-14 14:12:46,14.75,0.77
5662,2018-06-14 14:13:46,14.67,0.68
5663,2018-06-14 14:14:46,14.75,0.77
5664,2018-06-14 14:15:46,14.88,0.73
5665,2018-06-14 14:16:46,14.84,0.73
5666,2018-06-14 14:17:46,14.75,0.73
5667,2018-06-14 14:18:46,14.88,0.73
5668,2018-06-14 14:19:46,14.84,0.73
5669,2018-06-14 14:20:46,14.88,0.73
5670,2018-06-14 14:21:46,14.88,0.73
5671,2018-06-14 14:22:46,14.80,0.73
5672,2018-06-14 14:23:46,14.75,0.77
5673,2018-06-14 14:24:46,14.75,0.73
5674,2018-06-14 14:25:46,14.80,0.68
5675,2018-06-14 14:26:46,14.84,0.73
5676,2018-06-14 14:27:46,14.97,0.68
5677,2018-06-14 14:28:46,15.01,0.68
5678,2018-06-14 14:29:46,14.84,0.73
5679,2018-06-14 14:30:46,14.75,0.73
5680,2018-06-14 14:31:46,14.75,0.81
5681,2018-06-14 14:32:46,14.54,0.81
5682,2018-06-14 14:33:46,14.58,0.77
5683,2018-06-14 14:34:46,14.54,0.81
5684,2018-06-14 14:35:46,14.50,0.77
5685,2018-06-14 14:36:46,14.45,0.86
5686,2018-06-14 14:37:46,14.54,0.81
5687,2018-06-14 14:38:46,14.54,0.81
5688,2018-06-14 14:39:46,14.45,0.81
5689,2018-06-14 14:40:46,14.58,0.86
5690,2018-06-14 14:41:46,14.84,0.81
5691,2018-06-14 14:42:46,15.10,0.81
5692,2018-06-14 14:43:46,15.44,0.86
5693,2018-06-14 14:44:46,15.78,0.81
5694,2018-06-14 14:45:46,15.74,0.86
5695,2018-06-14 14:46:46,16.30,0.86
5696,2018-06-14 14:47:46,16.56,0.81
5697,2018-06-14 14:48:46,16.90,0.81
5698,2018-06-14 14:49:46,16.90,0.86
5699,2018-06-14 14:50:46,17.07,0.81
5700,2018-06-14 14:51:46,17.41,0.81
5701,2018-06-14 14:52:46,17.89,0.77
5702,2018-06-14 14:53:46,18.14,0.81
5703,2018-06-14 14:54:46,19.05,0.77
5704,2018-06-14 14:55:46,19.13,0.77
5705,2018-06-14 14:56:46,19.52,0.81
5706,2018-06-14 14:57:46,19.13,0.77
5707,2018-06-14 14:58:46,19.13,0.81
5708,2018-06-14 14:59:46,19.69,0.77
5709,2018-06-14 15:00:46,19.00,0.86
5710,2018-06-14 15:01:46,18.49,0.86
5711,2018-06-14 15:02:46,17.50,0.94
5712,2018-06-14 15:03:46,17.97,0.94
5713,2018-06-14 15:04:46,17.72,0.98
5714,2018-06-14 15:05:46,17.63,0.94
5715,2018-06-14 15:06:46,17.67,0.94
5716,2018-06-14 15:07:46,17.46,0.98
5717,2018-06-14 15:08:46,17.46,1.03
5718,2018-06-14 15:09:46,17.03,1.03
5719,2018-06-14 15:10:46,16.86,1.03
5720,2018-06-14 15:11:46,16.86,1.11
5721,2018-06-14 15:12:46,17.24,1.16
5722,2018-06-14 15:13:46,17.20,1.16
5723,2018-06-14 15:14:46,16.77,1.20
5724,2018-06-14 15:15:46,16.73,1.20
5725,2018-06-14 15:16:46,16.77,1.24
5726,2018-06-14 15:17:46,17.07,1.28
5727,2018-06-14 15:18:46,17.33,1.24
5728,2018-06-14 15:19:46,17.37,1.37
5729,2018-06-14 15:20:46,17.89,1.37
5730,2018-06-14 15:21:46,17.80,1.37
5731,2018-06-14 15:22:46,17.89,1.37
5732,2018-06-14 15:23:46,17.54,1.46
5733,2018-06-14 15:24:46,17.16,1.54
5734,2018-06-14 15:25:46,17.07,1.58
5735,2018-06-14 15:26:46,16.73,1.67
5736,2018-06-14 15:27:46,16.51,1.71
5737,2018-06-14 15:28:46,16.51,1.71
5738,2018-06-14 15:29:46,16.77,1.67
5739,2018-06-14 15:30:46,16.86,1.67
5740,2018-06-14 15:31:46,16.30,1.71
5741,2018-06-14 15:32:46,16.04,1.76
5742,2018-06-14 15:33:46,16.17,1.76
5743,2018-06-14 15:34:46,15.96,1.76
5744,2018-06-14 15:35:46,16.04,1.76
5745,2018-06-14 15:36:46,15.91,1.76
5746,2018-06-14 15:37:46,16.04,1.76
5747,2018-06-14 15:38:46,16.17,1.71
5748,2018-06-14 15:39:46,16.26,1.67
5749,2018-06-14 15:40:46,16.43,1.67
5750,2018-06-14 15:41:46,16.21,1.67
5751,2018-06-14 15:42:46,16.34,1.71
5752,2018-06-14 15:43:46,16.04,1.67
5753,2018-06-14 15:44:46,16.21,1.63
5754,2018-06-14 15:45:46,16.08,1.71
5755,2018-06-14 15:46:46,16.08,1.80
5756,2018-06-14 15:47:46,16.04,1.76
5757,2018-06-14 15:48:46,15.70,1.80
5758,2018-06-14 15:49:46,15.74,1.76
5759,2018-06-14 15:50:46,15.70,1.71
5760,2018-06-14 15:51:46,15.74,1.67
5761,2018-06-14 15:52:46,15.57,1.54
5762,2018-06-14 15:53:46,15.53,1.63
5763,2018-06-14 15:54:46,15.53,1.67
5764,2018-06-14 15:55:46,15.36,1.67
5765,2018-06-14 15:56:46,15.27,1.63
5766,2018-06-14 15:57:46,15.31,1.71
5767,2018-06-14 15:58:46,15.36,1.67
5768,2018-06-14 15:59:46,15.40,1.67
5769,2018-06-14 16:00:46,15.53,1.67
5770,2018-06-14 16:01:46,15.61,1.58
5771,2018-06-14 16:02:46,15.66,1.54
5772,2018-06-14 16:03:46,15.61,1.54
5773,2018-06-14 16:04:46,15.57,1.58
5774,2018-06-14 16:05:46,15.70,1.58
5775,2018-06-14 16:06:46,15.78,1.54
5776,2018-06-14 16:07:46,16.30,1.54
5777,2018-06-14 16:08:46,16.69,1.54
5778,2018-06-14 16:09:46,16.51,1.54
5779,2018-06-14 16:10:46,16.39,1.50
5780,2018-06-14 16:11:46,15.96,1.54
5781,2018-06-14 16:12:46,15.78,1.54
5782,2018-06-14 16:13:46,15.57,1.63
5783,2018-06-14 16:14:46,15.53,1.58
5784,2018-06-14 16:15:46,15.31,1.63
5785,2018-06-14 16:16:46,15.23,1.63
5786,2018-06-14 16:17:46,15.14,1.67
5787,2018-06-14 16:18:46,15.06,1.63
5788,2018-06-14 16:19:46,15.01,1.58
5789,2018-06-14 16:20:46,14.93,1.58
5790,2018-06-14 16:21:46,14.97,1.63
5791,2018-06-14 16:22:46,14.93,1.63
5792,2018-06-14 16:23:46,14.88,1.63
5793,2018-06-14 16:24:46,14.84,1.67
5794,2018-06-14 16:25:46,14.93,1.58
5795,2018-06-14 16:26:46,14.97,1.54
5796,2018-06-14 16:27:46,14.97,1.54
5797,2018-06-14 16:28:46,14.93,1.63
5798,2018-06-14 16:29:46,14.84,1.63
5799,2018-06-14 16:30:46,14.97,1.58
5800,2018-06-14 16:31:46,15.01,1.58
5801,2018-06-14 16:32:46,14.93,1.54
5802,2018-06-14 16:33:46,14.88,1.58
5803,2018-06-14 16:34:46,14.97,1.54
5804,2018-06-14 16:35:46,14.97,1.46
5805,2018-06-14 16:36:46,15.01,1.54
5806,2018-06-14 16:37:46,15.01,1.50
5807,2018-06-14 16:38:46,14.93,1.50
5808,2018-06-14 16:39:46,15.01,1.46
5809,2018-06-14 16:40:46,14.93,1.46
5810,2018-06-14 16:41:46,14.88,1.46
5811,2018-06-14 16:42:46,14.88,1.46
5812,2018-06-14 16:43:46,14.88,1.46
5813,2018-06-14 16:44:46,14.84,1.46
5814,2018-06-14 16:45:46,14.88,1.50
5815,2018-06-14 16:46:46,14.84,1.50
5816,2018-06-14 16:47:46,14.88,1.46
5817,2018-06-14 16:48:46,14.88,1.46
5818,2018-06-14 16:49:46,14.88,1.46
5819,2018-06-14 16:50:46,14.84,1.41
5820,2018-06-14 16:51:46,14.84,1.37
5821,2018-06-14 16:52:46,14.84,1.37
5822,2018-06-14 16:53:46,14.80,1.37
5823,2018-06-14 16:54:46,14.80,1.37
5824,2018-06-14 16:55:46,14.75,1.33
5825,2018-06-14 16:56:46,14.71,1.37
5826,2018-06-14 16:57:46,14.71,1.37
5827,2018-06-14 16:58:46,14.71,1.33
5828,2018-06-14 16:59:46,14.75,1.33
5829,2018-06-14 17:00:46,14.71,1.33
5830,2018-06-14 17:01:46,14.71,1.33
5831,2018-06-14 17:02:46,14.71,1.37
5832,2018-06-14 17:03:46,14.75,1.33
5833,2018-06-14 17:04:46,14.71,1.28
5834,2018-06-14 17:05:46,14.71,1.28
5835,2018-06-14 17:06:46,14.75,1.24
5836,2018-06-14 17:07:46,14.80,1.24
5837,2018-06-14 17:08:46,14.75,1.20
5838,2018-06-14 17:09:46,14.71,1.24
5839,2018-06-14 17:10:46,14.67,1.24
5840,2018-06-14 17:11:46,14.71,1.24
5841,2018-06-14 17:12:46,14.71,1.24
5842,2018-06-14 17:13:46,14.75,1.24
5843,2018-06-14 17:14:46,14.71,1.24
5844,2018-06-14 17:15:46,14.71,1.16
5845,2018-06-14 17:16:46,14.63,1.28
5846,2018-06-14 17:17:46,14.58,1.24
5847,2018-06-14 17:18:46,14.58,1.28
5848,2018-06-14 17:19:46,14.54,1.33
5849,2018-06-14 17:20:46,14.45,1.33
5850,2018-06-14 17:21:46,14.45,1.33
5851,2018-06-14 17:22:46,14.37,1.33
5852,2018-06-14 17:23:46,14.15,1.33
5853,2018-06-14 17:24:46,14.11,1.37
5854,2018-06-14 17:25:46,13.98,1.28
5855,2018-06-14 17:26:46,13.81,1.33
5856,2018-06-14 17:27:46,13.81,1.33
5857,2018-06-14 17:28:46,13.81,1.33
5858,2018-06-14 17:29:46,13.81,1.33
5859,2018-06-14 17:30:46,13.81,1.33
5860,2018-06-14 17:31:46,13.77,1.28
5861,2018-06-14 17:32:46,13.77,1.28
5862,2018-06-14 17:33:46,13.81,1.20
5863,2018-06-14 17:34:46,13.73,1.20
5864,2018-06-14 17:35:46,13.73,1.24
5865,2018-06-14 17:36:46,13.77,1.28
5866,2018-06-14 17:37:46,13.68,1.24
5867,2018-06-14 17:38:46,13.73,1.28
5868,2018-06-14 17:39:46,13.81,1.24
5869,2018-06-14 17:40:46,13.81,1.20
5870,2018-06-14 17:41:46,13.77,1.20
5871,2018-06-14 17:42:46,13.85,1.16
5872,2018-06-14 17:43:46,13.90,1.20
5873,2018-06-14 17:44:46,13.90,1.20
5874,2018-06-14 17:45:46,13.90,1.16
5875,2018-06-14 17:46:46,13.94,1.11
5876,2018-06-14 17:47:46,13.94,1.11
5877,2018-06-14 17:48:46,13.98,1.16
5878,2018-06-14 17:49:46,13.98,1.24
5879,2018-06-14 17:50:46,14.07,1.20
5880,2018-06-14 17:51:46,14.07,1.20
5881,2018-06-14 17:52:46,14.07,1.24
5882,2018-06-14 17:53:46,14.07,1.24
5883,2018-06-14 17:54:46,14.11,1.24
5884,2018-06-14 17:55:46,14.15,1.28
5885,2018-06-14 17:56:46,14.20,1.20
5886,2018-06-14 17:57:46,14.15,1.20
5887,2018-06-14 17:58:46,14.07,1.16
5888,2018-06-14 17:59:46,14.11,1.16
5889,2018-06-14 18:00:46,14.11,1.20
5890,2018-06-14 18:01:46,14.07,1.33
5891,2018-06-14 18:02:46,14.07,1.41
5892,2018-06-14 18:03:46,14.11,1.46
5893,2018-06-14 18:04:46,14.11,1.58
5894,2018-06-14 18:05:46,14.07,1.54
5895,2018-06-14 18:06:46,14.11,1.54
5896,2018-06-14 18:07:46,14.11,1.50
5897,2018-06-14 18:08:46,14.07,1.46
5898,2018-06-14 18:09:46,14.11,1.50
5899,2018-06-14 18:10:46,14.07,1.46
5900,2018-06-14 18:11:46,14.07,1.46
5901,2018-06-14 18:12:46,14.07,1.41
5902,2018-06-14 18:13:46,14.03,1.46
5903,2018-06-14 18:14:46,14.11,1.46
5904,2018-06-14 18:15:46,14.07,1.37
5905,2018-06-14 18:16:46,14.07,1.37
5906,2018-06-14 18:17:46,14.07,1.37
5907,2018-06-14 18:18:46,14.07,1.37
5908,2018-06-14 18:19:46,14.03,1.41
5909,2018-06-14 18:20:46,14.07,1.50
5910,2018-06-14 18:21:46,14.07,1.46
5911,2018-06-14 18:22:46,14.07,1.46
5912,2018-06-14 18:23:46,13.94,1.37
5913,2018-06-14 18:24:46,13.85,1.33
5914,2018-06-14 18:25:46,13.85,1.37
5915,2018-06-14 18:26:46,13.73,1.41
5916,2018-06-14 18:27:46,13.64,1.46
5917,2018-06-14 18:28:46,13.51,1.46
5918,2018-06-14 18:29:46,13.51,1.41
5919,2018-06-14 18:30:46,13.43,1.37
5920,2018-06-14 18:31:46,13.38,1.37
5921,2018-06-14 18:32:46,13.43,1.28
5922,2018-06-14 18:33:46,13.43,1.33
5923,2018-06-14 18:34:46,13.51,1.41
5924,2018-06-14 18:35:46,13.55,1.50
5925,2018-06-14 18:36:46,13.55,1.67
5926,2018-06-14 18:37:46,13.77,1.76
5927,2018-06-14 18:38:46,13.77,1.76
5928,2018-06-14 18:39:46,13.77,1.76
5929,2018-06-14 18:40:46,13.81,1.63
5930,2018-06-14 18:41:46,13.90,1.58
5931,2018-06-14 18:42:46,13.90,1.54
5932,2018-06-14 18:43:46,13.98,1.50
5933,2018-06-14 18:44:46,13.98,1.46
5934,2018-06-14 18:45:46,14.03,1.54
5935,2018-06-14 18:46:46,14.07,1.58
5936,2018-06-14 18:47:46,14.07,1.71
5937,2018-06-14 18:48:46,14.07,1.80
5938,2018-06-14 18:49:46,14.07,1.88
5939,2018-06-14 18:50:46,14.03,2.01
5940,2018-06-14 18:51:46,13.94,2.01
5941,2018-06-14 18:52:46,13.94,2.06
5942,2018-06-14 18:53:46,13.94,2.19
5943,2018-06-14 18:54:46,13.85,2.14
5944,2018-06-14 18:55:46,13.94,2.06
5945,2018-06-14 18:56:46,13.85,1.97
5946,2018-06-14 18:57:46,13.77,1.97
5947,2018-06-14 18:58:46,13.77,1.93
5948,2018-06-14 18:59:46,13.64,2.06
5949,2018-06-14 19:00:46,13.55,2.19
5950,2018-06-14 19:01:46,13.47,2.27
5951,2018-06-14 19:02:46,13.38,2.27
5952,2018-06-14 19:03:46,13.43,2.23
5953,2018-06-14 19:04:46,13.47,2.19
5954,2018-06-14 19:05:46,13.51,2.10
5955,2018-06-14 19:06:46,13.51,2.01
5956,2018-06-14 19:07:46,13.51,1.97
5957,2018-06-14 19:08:46,13.51,1.88
5958,2018-06-14 19:09:46,13.51,1.80
5959,2018-06-14 19:10:46,13.55,1.71
5960,2018-06-14 19:11:46,13.51,1.63
5961,2018-06-14 19:12:46,13.47,1.63
5962,2018-06-14 19:13:46,13.47,1.58
5963,2018-06-14 19:14:46,13.55,1.54
5964,2018-06-14 19:15:46,13.55,1.46
5965,2018-06-14 19:16:46,13.60,1.41
5966,2018-06-14 19:17:46,13.55,1.41
5967,2018-06-14 19:18:46,13.55,1.37
5968,2018-06-14 19:19:46,13.47,1.37
5969,2018-06-14 19:20:46,13.25,1.37
5970,2018-06-14 19:21:46,13.08,1.37
5971,2018-06-14 19:22:46,13.08,1.37
5972,2018-06-14 19:23:46,13.00,1.33
5973,2018-06-14 19:24:46,13.00,1.37
5974,2018-06-14 19:25:46,13.00,1.33
5975,2018-06-14 19:26:46,13.04,1.33
5976,2018-06-14 19:27:46,13.00,1.33
5977,2018-06-14 19:28:46,13.00,1.28
5978,2018-06-14 19:29:46,13.08,1.28
5979,2018-06-14 19:30:46,13.08,1.33
5980,2018-06-14 19:31:46,13.08,1.41
5981,2018-06-14 19:32:46,13.08,1.46
5982,2018-06-14 19:33:46,13.04,1.46
5983,2018-06-14 19:34:46,13.08,1.46
5984,2018-06-14 19:35:46,13.12,1.50
5985,2018-06-14 19:36:46,13.12,1.50
5986,2018-06-14 19:37:46,13.12,1.58
5987,2018-06-14 19:38:46,13.12,1.58
5988,2018-06-14 19:39:46,13.17,1.54
5989,2018-06-14 19:40:46,13.12,1.58
5990,2018-06-14 19:41:46,13.17,1.54
5991,2018-06-14 19:42:46,13.17,1.58
5992,2018-06-14 19:43:46,13.21,1.54
5993,2018-06-14 19:44:46,13.21,1.54
5994,2018-06-14 19:45:46,13.25,1.50
5995,2018-06-14 19:46:46,13.30,1.50
5996,2018-06-14 19:47:46,13.38,1.58
5997,2018-06-14 19:48:46,13.34,1.71
