Plot Title: 20366934,,foam between,foam air
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
8487,2018-06-16 13:19:29,30.03,38.56
8488,2018-06-16 13:20:29,30.11,38.44
8489,2018-06-16 13:21:29,30.20,37.02
8490,2018-06-16 13:22:29,30.24,36.85
8491,2018-06-16 13:23:29,30.28,37.96
8492,2018-06-16 13:24:29,30.37,36.51
8493,2018-06-16 13:25:29,30.37,34.88
8494,2018-06-16 13:26:29,30.46,37.06
8495,2018-06-16 13:27:29,30.54,36.25
8496,2018-06-16 13:28:29,30.59,33.67
8497,2018-06-16 13:29:29,30.63,36.25
8498,2018-06-16 13:30:29,30.76,37.32
8499,2018-06-16 13:31:29,30.93,37.32
8500,2018-06-16 13:32:29,31.10,36.42
8501,2018-06-16 13:33:29,31.27,36.29
8502,2018-06-16 13:34:29,31.36,37.41
8503,2018-06-16 13:35:29,31.49,38.56
8504,2018-06-16 13:36:29,31.61,38.74
8505,2018-06-16 13:37:29,31.79,38.82
8506,2018-06-16 13:38:29,31.87,40.15
8507,2018-06-16 13:39:29,31.96,39.17
8508,2018-06-16 13:40:29,32.04,39.08
8509,2018-06-16 13:41:29,32.17,40.32
8510,2018-06-16 13:42:29,32.30,38.18
8511,2018-06-16 13:43:29,32.47,39.47
8512,2018-06-16 13:44:29,32.56,40.11
8513,2018-06-16 13:45:29,32.77,40.28
8514,2018-06-16 13:46:29,32.90,39.94
8515,2018-06-16 13:47:29,33.07,37.49
8516,2018-06-16 13:48:29,33.20,38.14
8517,2018-06-16 13:49:29,33.33,39.59
8518,2018-06-16 13:50:29,33.42,39.94
8519,2018-06-16 13:51:29,33.46,34.83
8520,2018-06-16 13:52:29,33.55,37.84
8521,2018-06-16 13:53:29,33.72,38.74
8522,2018-06-16 13:54:29,33.80,38.56
8523,2018-06-16 13:55:29,34.02,38.39
8524,2018-06-16 13:56:29,34.10,39.72
8525,2018-06-16 13:57:29,34.15,38.39
8526,2018-06-16 13:58:29,34.27,36.81
8527,2018-06-16 13:59:29,34.32,36.12
8528,2018-06-16 14:00:29,34.40,35.18
8529,2018-06-16 14:01:29,34.45,35.13
8530,2018-06-16 14:02:29,34.49,34.15
8531,2018-06-16 14:03:29,34.53,33.07
8532,2018-06-16 14:04:29,34.57,32.56
8533,2018-06-16 14:05:29,34.57,34.62
8534,2018-06-16 14:06:29,34.62,36.12
8535,2018-06-16 14:07:29,34.70,37.58
8536,2018-06-16 14:08:29,34.79,37.45
8537,2018-06-16 14:09:29,34.88,37.75
8538,2018-06-16 14:10:29,34.92,36.72
8539,2018-06-16 14:11:29,35.00,36.81
8540,2018-06-16 14:12:29,35.09,34.96
8541,2018-06-16 14:13:29,35.09,35.22
8542,2018-06-16 14:14:29,35.13,34.75
8543,2018-06-16 14:15:29,35.18,36.33
8544,2018-06-16 14:16:29,35.22,38.22
8545,2018-06-16 14:17:29,35.22,37.02
8546,2018-06-16 14:18:29,35.26,37.32
8547,2018-06-16 14:19:29,35.30,36.12
8548,2018-06-16 14:20:29,35.30,35.00
8549,2018-06-16 14:21:29,35.39,35.52
8550,2018-06-16 14:22:29,35.39,35.30
8551,2018-06-16 14:23:29,35.39,35.95
8552,2018-06-16 14:24:29,35.43,36.81
8553,2018-06-16 14:25:29,35.52,36.29
8554,2018-06-16 14:26:29,35.60,36.25
8555,2018-06-16 14:27:29,35.69,36.81
8556,2018-06-16 14:28:29,35.69,36.59
8557,2018-06-16 14:29:29,35.78,36.68
8558,2018-06-16 14:30:29,35.82,36.76
8559,2018-06-16 14:31:29,35.86,37.15
8560,2018-06-16 14:32:29,35.86,37.41
8561,2018-06-16 14:33:29,35.99,35.95
8562,2018-06-16 14:34:29,36.03,36.21
8563,2018-06-16 14:35:29,36.12,34.75
8564,2018-06-16 14:36:29,36.12,32.99
8565,2018-06-16 14:37:29,36.12,34.92
8566,2018-06-16 14:38:29,36.12,33.50
8567,2018-06-16 14:39:29,36.16,33.63
8568,2018-06-16 14:40:29,36.16,34.32
8569,2018-06-16 14:41:29,36.16,34.36
8570,2018-06-16 14:42:29,36.12,33.59
8571,2018-06-16 14:43:29,36.12,34.88
8572,2018-06-16 14:44:29,36.12,35.65
8573,2018-06-16 14:45:29,36.08,34.75
8574,2018-06-16 14:46:29,36.08,35.13
8575,2018-06-16 14:47:29,36.08,35.22
8576,2018-06-16 14:48:29,36.08,34.70
8577,2018-06-16 14:49:29,36.03,33.03
