Plot Title: 20366935,,between foam mylar,foam mylar air,mylar snow foam
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2","Temp, °C - 2"
5027,2018-06-14 3:40:07,7.63,13.43,0.60
5028,2018-06-14 3:41:07,7.59,13.43,0.64
5029,2018-06-14 3:42:07,7.59,13.12,0.64
5030,2018-06-14 3:43:07,7.59,13.08,0.64
5031,2018-06-14 3:44:07,7.59,13.17,0.60
5032,2018-06-14 3:45:07,7.50,13.04,0.64
5033,2018-06-14 3:46:07,7.50,13.00,0.64
5034,2018-06-14 3:47:07,7.50,12.91,0.60
5035,2018-06-14 3:48:07,7.50,13.00,0.60
5036,2018-06-14 3:49:07,7.46,12.82,0.60
5037,2018-06-14 3:50:07,7.46,12.65,0.64
5038,2018-06-14 3:51:07,7.46,12.70,0.60
5039,2018-06-14 3:52:07,7.42,12.70,0.60
5040,2018-06-14 3:53:07,7.42,12.78,0.60
5041,2018-06-14 3:54:07,7.33,12.78,0.55
5042,2018-06-14 3:55:07,7.33,12.65,0.60
5043,2018-06-14 3:56:07,7.33,12.61,0.55
5044,2018-06-14 3:57:07,7.29,12.48,0.55
5045,2018-06-14 3:58:07,7.29,12.52,0.55
5046,2018-06-14 3:59:07,7.20,12.35,0.55
5047,2018-06-14 4:00:07,7.20,12.10,0.51
5048,2018-06-14 4:01:07,7.16,12.01,0.51
5049,2018-06-14 4:02:07,7.16,12.01,0.51
5050,2018-06-14 4:03:07,7.12,12.22,0.55
5051,2018-06-14 4:04:07,7.08,12.31,0.55
5052,2018-06-14 4:05:07,7.08,12.65,0.55
5053,2018-06-14 4:06:07,6.99,12.44,0.55
5054,2018-06-14 4:07:07,6.99,12.52,0.55
5055,2018-06-14 4:08:07,6.99,12.48,0.51
5056,2018-06-14 4:09:07,6.99,12.14,0.47
5057,2018-06-14 4:10:07,6.95,12.22,0.51
5058,2018-06-14 4:11:07,6.86,12.61,0.51
5059,2018-06-14 4:12:07,6.82,12.82,0.51
5060,2018-06-14 4:13:07,6.86,12.70,0.47
5061,2018-06-14 4:14:07,6.78,12.70,0.51
5062,2018-06-14 4:15:07,6.78,12.61,0.47
5063,2018-06-14 4:16:07,6.73,12.61,0.47
5064,2018-06-14 4:17:07,6.69,12.52,0.51
5065,2018-06-14 4:18:07,6.69,12.48,0.51
5066,2018-06-14 4:19:07,6.65,12.40,0.47
5067,2018-06-14 4:20:07,6.65,12.40,0.47
5068,2018-06-14 4:21:07,6.60,12.22,0.47
5069,2018-06-14 4:22:07,6.56,12.18,0.51
5070,2018-06-14 4:23:07,6.52,12.31,0.51
5071,2018-06-14 4:24:07,6.52,12.44,0.47
5072,2018-06-14 4:25:07,6.52,12.27,0.47
5073,2018-06-14 4:26:07,6.48,11.97,0.47
5074,2018-06-14 4:27:07,6.43,11.92,0.47
5075,2018-06-14 4:28:07,6.48,11.79,0.47
5076,2018-06-14 4:29:07,6.39,11.92,0.51
5077,2018-06-14 4:30:07,6.35,11.92,0.43
5078,2018-06-14 4:31:07,6.35,12.18,0.51
5079,2018-06-14 4:32:07,6.30,12.35,0.47
5080,2018-06-14 4:33:07,6.30,12.48,0.51
5081,2018-06-14 4:34:07,6.26,12.61,0.47
5082,2018-06-14 4:35:07,6.22,12.44,0.47
5083,2018-06-14 4:36:07,6.17,12.52,0.47
5084,2018-06-14 4:37:07,6.17,12.48,0.43
5085,2018-06-14 4:38:07,6.13,12.52,0.47
5086,2018-06-14 4:39:07,6.13,12.35,0.43
5087,2018-06-14 4:40:07,6.09,12.40,0.43
5088,2018-06-14 4:41:07,6.05,12.48,0.47
5089,2018-06-14 4:42:07,6.05,12.40,0.47
5090,2018-06-14 4:43:07,6.00,12.18,0.43
5091,2018-06-14 4:44:07,6.00,12.05,0.47
5092,2018-06-14 4:45:07,6.00,12.10,0.47
5093,2018-06-14 4:46:07,6.00,12.10,0.43
5094,2018-06-14 4:47:07,5.96,12.44,0.43
5095,2018-06-14 4:48:07,5.92,12.18,0.43
5096,2018-06-14 4:49:07,5.87,12.05,0.47
5097,2018-06-14 4:50:07,5.87,12.18,0.38
5098,2018-06-14 4:51:07,5.87,12.31,0.38
5099,2018-06-14 4:52:07,5.83,11.88,0.43
5100,2018-06-14 4:53:07,5.83,12.10,0.43
5101,2018-06-14 4:54:07,5.79,12.22,0.43
5102,2018-06-14 4:55:07,5.79,12.01,0.43
5103,2018-06-14 4:56:07,5.75,11.75,0.43
5104,2018-06-14 4:57:07,5.75,12.14,0.38
5105,2018-06-14 4:58:07,5.75,11.88,0.47
5106,2018-06-14 4:59:07,5.66,11.84,0.43
5107,2018-06-14 5:00:07,5.66,12.18,0.38
5108,2018-06-14 5:01:07,5.66,12.22,0.43
5109,2018-06-14 5:02:07,5.62,12.31,0.43
5110,2018-06-14 5:03:07,5.62,12.27,0.38
5111,2018-06-14 5:04:07,5.62,12.35,0.43
5112,2018-06-14 5:05:07,5.62,12.48,0.43
5113,2018-06-14 5:06:07,5.53,12.57,0.38
5114,2018-06-14 5:07:07,5.57,12.65,0.43
5115,2018-06-14 5:08:07,5.53,12.65,0.43
5116,2018-06-14 5:09:07,5.53,12.61,0.43
5117,2018-06-14 5:10:07,5.49,12.74,0.43
5118,2018-06-14 5:11:07,5.53,12.82,0.43
5119,2018-06-14 5:12:07,5.49,12.70,0.47
5120,2018-06-14 5:13:07,5.45,12.78,0.43
5121,2018-06-14 5:14:07,5.49,12.40,0.43
5122,2018-06-14 5:15:07,5.45,12.14,0.38
5123,2018-06-14 5:16:07,5.40,11.97,0.43
5124,2018-06-14 5:17:07,5.45,12.10,0.38
5125,2018-06-14 5:18:07,5.40,12.10,0.43
5126,2018-06-14 5:19:07,5.45,12.05,0.43
5127,2018-06-14 5:20:07,5.40,12.05,0.43
5128,2018-06-14 5:21:07,5.40,12.18,0.47
5129,2018-06-14 5:22:07,5.45,12.22,0.38
5130,2018-06-14 5:23:07,5.40,12.18,0.43
5131,2018-06-14 5:24:07,5.40,12.22,0.43
5132,2018-06-14 5:25:07,5.40,12.22,0.47
5133,2018-06-14 5:26:07,5.45,12.27,0.38
5134,2018-06-14 5:27:07,5.45,12.22,0.43
5135,2018-06-14 5:28:07,5.45,12.18,0.38
5136,2018-06-14 5:29:07,5.45,12.40,0.38
5137,2018-06-14 5:30:07,5.40,12.57,0.43
5138,2018-06-14 5:31:07,5.45,12.65,0.43
5139,2018-06-14 5:32:07,5.49,12.82,0.43
5140,2018-06-14 5:33:07,5.49,12.91,0.43
5141,2018-06-14 5:34:07,5.45,12.91,0.38
5142,2018-06-14 5:35:07,5.45,12.82,0.34
5143,2018-06-14 5:36:07,5.53,12.95,0.43
5144,2018-06-14 5:37:07,5.49,13.00,0.43
5145,2018-06-14 5:38:07,5.53,13.00,0.38
5146,2018-06-14 5:39:07,5.53,13.17,0.38
5147,2018-06-14 5:40:07,5.49,13.04,0.43
5148,2018-06-14 5:41:07,5.53,13.08,0.43
5149,2018-06-14 5:42:07,5.53,13.04,0.47
5150,2018-06-14 5:43:07,5.53,13.08,0.43
5151,2018-06-14 5:44:07,5.62,13.04,0.43
5152,2018-06-14 5:45:07,5.57,13.08,0.43
5153,2018-06-14 5:46:07,5.62,13.12,0.43
5154,2018-06-14 5:47:07,5.66,13.17,0.47
5155,2018-06-14 5:48:07,5.66,13.17,0.47
5156,2018-06-14 5:49:07,5.66,13.21,0.43
5157,2018-06-14 5:50:07,5.75,13.17,0.47
5158,2018-06-14 5:51:07,5.70,13.21,0.43
5159,2018-06-14 5:52:07,5.75,13.21,0.47
5160,2018-06-14 5:53:07,5.75,13.25,0.47
5161,2018-06-14 5:54:07,5.79,13.21,0.47
5162,2018-06-14 5:55:07,5.83,13.21,0.47
5163,2018-06-14 5:56:07,5.87,13.17,0.47
5164,2018-06-14 5:57:07,5.87,13.08,0.47
5165,2018-06-14 5:58:07,5.92,13.12,0.47
5166,2018-06-14 5:59:07,5.92,13.08,0.47
5167,2018-06-14 6:00:07,5.92,13.08,0.47
5168,2018-06-14 6:01:07,6.00,13.04,0.43
5169,2018-06-14 6:02:07,6.00,13.00,0.51
5170,2018-06-14 6:03:07,6.05,12.95,0.51
5171,2018-06-14 6:04:07,6.00,12.91,0.51
5172,2018-06-14 6:05:07,6.09,12.82,0.55
5173,2018-06-14 6:06:07,6.09,12.78,0.51
5174,2018-06-14 6:07:07,6.17,12.78,0.55
5175,2018-06-14 6:08:07,6.13,12.65,0.55
5176,2018-06-14 6:09:07,6.17,12.70,0.51
5177,2018-06-14 6:10:07,6.17,12.65,0.51
5178,2018-06-14 6:11:07,6.17,12.61,0.55
5179,2018-06-14 6:12:07,6.26,12.65,0.51
5180,2018-06-14 6:13:07,6.26,12.65,0.55
5181,2018-06-14 6:14:07,6.30,12.61,0.55
5182,2018-06-14 6:15:07,6.30,12.65,0.51
5183,2018-06-14 6:16:07,6.30,12.61,0.55
5184,2018-06-14 6:17:07,6.35,12.61,0.51
5185,2018-06-14 6:18:07,6.35,12.61,0.51
5186,2018-06-14 6:19:07,6.35,12.61,0.51
5187,2018-06-14 6:20:07,6.39,12.61,0.55
5188,2018-06-14 6:21:07,6.43,12.61,0.47
5189,2018-06-14 6:22:07,6.43,12.65,0.47
5190,2018-06-14 6:23:07,6.48,12.61,0.47
5191,2018-06-14 6:24:07,6.43,12.61,0.47
5192,2018-06-14 6:25:07,6.48,12.65,0.43
5193,2018-06-14 6:26:07,6.52,12.61,0.51
5194,2018-06-14 6:27:07,6.52,12.65,0.43
5195,2018-06-14 6:28:07,6.52,12.70,0.43
5196,2018-06-14 6:29:07,6.56,12.65,0.43
5197,2018-06-14 6:30:07,6.56,12.65,0.43
5198,2018-06-14 6:31:07,6.52,12.65,0.43
5199,2018-06-14 6:32:07,6.56,12.65,0.43
5200,2018-06-14 6:33:07,6.56,12.70,0.47
5201,2018-06-14 6:34:07,6.52,12.70,0.43
5202,2018-06-14 6:35:07,6.65,12.70,0.43
5203,2018-06-14 6:36:07,6.60,12.65,0.43
5204,2018-06-14 6:37:07,6.65,12.70,0.43
5205,2018-06-14 6:38:07,6.60,12.70,0.43
5206,2018-06-14 6:39:07,6.60,12.65,0.43
5207,2018-06-14 6:40:07,6.65,12.70,0.43
5208,2018-06-14 6:41:07,6.60,12.70,0.38
5209,2018-06-14 6:42:07,6.65,12.70,0.43
5210,2018-06-14 6:43:07,6.65,12.70,0.43
5211,2018-06-14 6:44:07,6.69,12.65,0.47
5212,2018-06-14 6:45:07,6.60,12.74,0.43
5213,2018-06-14 6:46:07,6.69,12.74,0.43
5214,2018-06-14 6:47:07,6.65,12.74,0.38
5215,2018-06-14 6:48:07,6.65,12.74,0.43
5216,2018-06-14 6:49:07,6.65,12.65,0.38
5217,2018-06-14 6:50:07,6.65,12.70,0.47
5218,2018-06-14 6:51:07,6.69,12.74,0.43
5219,2018-06-14 6:52:07,6.65,12.74,0.38
5220,2018-06-14 6:53:07,6.65,12.70,0.38
5221,2018-06-14 6:54:07,6.73,12.70,0.43
5222,2018-06-14 6:55:07,6.69,12.74,0.47
5223,2018-06-14 6:56:07,6.73,12.74,0.38
5224,2018-06-14 6:57:07,6.73,12.70,0.47
5225,2018-06-14 6:58:07,6.69,12.74,0.43
5226,2018-06-14 6:59:07,6.69,12.74,0.43
5227,2018-06-14 7:00:07,6.73,12.78,0.43
5228,2018-06-14 7:01:07,6.73,12.78,0.43
5229,2018-06-14 7:02:07,6.78,12.78,0.43
5230,2018-06-14 7:03:07,6.73,12.78,0.47
5231,2018-06-14 7:04:07,6.78,12.78,0.47
5232,2018-06-14 7:05:07,6.78,12.78,0.47
5233,2018-06-14 7:06:07,6.78,12.78,0.43
5234,2018-06-14 7:07:07,6.78,12.82,0.43
5235,2018-06-14 7:08:07,6.86,12.82,0.47
5236,2018-06-14 7:09:07,6.82,12.78,0.43
5237,2018-06-14 7:10:07,6.82,12.87,0.43
5238,2018-06-14 7:11:07,6.82,12.87,0.51
5239,2018-06-14 7:12:07,6.82,12.91,0.43
5240,2018-06-14 7:13:07,6.82,12.87,0.43
5241,2018-06-14 7:14:07,6.86,12.91,0.47
5242,2018-06-14 7:15:07,6.86,12.95,0.47
5243,2018-06-14 7:16:07,6.86,12.95,0.47
5244,2018-06-14 7:17:07,6.86,12.95,0.47
5245,2018-06-14 7:18:07,6.90,12.95,0.43
5246,2018-06-14 7:19:07,6.86,12.95,0.47
5247,2018-06-14 7:20:07,6.90,13.00,0.47
5248,2018-06-14 7:21:07,6.90,13.00,0.47
5249,2018-06-14 7:22:07,6.90,13.08,0.43
5250,2018-06-14 7:23:07,6.95,13.04,0.47
5251,2018-06-14 7:24:07,6.99,13.00,0.43
5252,2018-06-14 7:25:07,6.95,13.08,0.47
5253,2018-06-14 7:26:07,6.95,13.04,0.47
5254,2018-06-14 7:27:07,6.99,13.08,0.47
5255,2018-06-14 7:28:07,6.95,13.12,0.47
5256,2018-06-14 7:29:07,6.99,13.12,0.47
5257,2018-06-14 7:30:07,6.99,13.21,0.51
5258,2018-06-14 7:31:07,6.99,13.25,0.47
5259,2018-06-14 7:32:07,6.99,13.30,0.51
5260,2018-06-14 7:33:07,6.99,13.21,0.47
5261,2018-06-14 7:34:07,7.03,13.17,0.47
5262,2018-06-14 7:35:07,7.03,13.17,0.47
5263,2018-06-14 7:36:07,7.03,13.21,0.47
5264,2018-06-14 7:37:07,7.03,13.25,0.43
5265,2018-06-14 7:38:07,7.03,13.30,0.47
5266,2018-06-14 7:39:07,7.03,13.21,0.43
5267,2018-06-14 7:40:07,7.03,13.25,0.51
5268,2018-06-14 7:41:07,7.03,13.30,0.47
5269,2018-06-14 7:42:07,6.99,13.34,0.43
5270,2018-06-14 7:43:07,7.03,13.47,0.51
5271,2018-06-14 7:44:07,7.03,13.47,0.47
5272,2018-06-14 7:45:07,7.03,13.51,0.43
5273,2018-06-14 7:46:07,7.08,13.47,0.43
5274,2018-06-14 7:47:07,7.08,13.47,0.47
5275,2018-06-14 7:48:07,7.12,13.47,0.51
5276,2018-06-14 7:49:07,7.08,13.51,0.51
5277,2018-06-14 7:50:07,7.08,13.51,0.47
5278,2018-06-14 7:51:07,7.08,13.55,0.55
5279,2018-06-14 7:52:07,7.08,13.68,0.51
5280,2018-06-14 7:53:07,7.08,13.64,0.55
5281,2018-06-14 7:54:07,7.12,13.55,0.55
5282,2018-06-14 7:55:07,7.16,13.55,0.55
5283,2018-06-14 7:56:07,7.12,13.55,0.55
5284,2018-06-14 7:57:07,7.16,13.47,0.51
5285,2018-06-14 7:58:07,7.16,13.43,0.51
5286,2018-06-14 7:59:07,7.20,13.43,0.55
5287,2018-06-14 8:00:07,7.16,13.47,0.55
5288,2018-06-14 8:01:07,7.16,13.51,0.55
5289,2018-06-14 8:02:07,7.20,13.51,0.55
5290,2018-06-14 8:03:07,7.25,13.51,0.55
5291,2018-06-14 8:04:07,7.25,13.47,0.51
5292,2018-06-14 8:05:07,7.25,13.43,0.55
5293,2018-06-14 8:06:07,7.29,13.38,0.55
5294,2018-06-14 8:07:07,7.25,13.38,0.60
5295,2018-06-14 8:08:07,7.29,13.38,0.60
5296,2018-06-14 8:09:07,7.25,13.43,0.60
5297,2018-06-14 8:10:07,7.33,13.43,0.55
5298,2018-06-14 8:11:07,7.33,13.47,0.60
5299,2018-06-14 8:12:07,7.46,13.51,0.55
5300,2018-06-14 8:13:07,7.46,13.51,0.55
5301,2018-06-14 8:14:07,7.46,13.47,0.60
5302,2018-06-14 8:15:07,7.59,13.51,0.64
5303,2018-06-14 8:16:07,7.68,13.60,0.64
5304,2018-06-14 8:17:07,7.72,13.60,0.60
5305,2018-06-14 8:18:07,7.76,13.60,0.60
5306,2018-06-14 8:19:07,7.76,13.60,0.64
5307,2018-06-14 8:20:07,7.81,13.64,0.64
5308,2018-06-14 8:21:07,7.81,13.60,0.60
5309,2018-06-14 8:22:07,7.81,13.55,0.64
5310,2018-06-14 8:23:07,7.81,13.64,0.64
5311,2018-06-14 8:24:07,7.85,13.60,0.64
5312,2018-06-14 8:25:07,7.85,13.64,0.64
5313,2018-06-14 8:26:07,7.81,13.68,0.64
5314,2018-06-14 8:27:07,7.81,13.68,0.64
5315,2018-06-14 8:28:07,7.85,13.68,0.64
5316,2018-06-14 8:29:07,7.81,13.64,0.60
5317,2018-06-14 8:30:07,7.89,13.68,0.64
5318,2018-06-14 8:31:07,7.89,13.60,0.60
5319,2018-06-14 8:32:07,7.89,13.60,0.64
5320,2018-06-14 8:33:07,7.89,13.55,0.64
5321,2018-06-14 8:34:07,7.89,13.60,0.60
5322,2018-06-14 8:35:07,7.98,13.60,0.60
5323,2018-06-14 8:36:07,7.98,13.60,0.64
5324,2018-06-14 8:37:07,8.02,13.64,0.60
5325,2018-06-14 8:38:07,8.06,13.68,0.60
5326,2018-06-14 8:39:07,8.15,13.64,0.60
5327,2018-06-14 8:40:07,8.19,13.64,0.64
5328,2018-06-14 8:41:07,8.28,13.64,0.64
5329,2018-06-14 8:42:07,8.32,13.64,0.64
5330,2018-06-14 8:43:07,8.32,13.60,0.64
5331,2018-06-14 8:44:07,8.32,13.64,0.60
5332,2018-06-14 8:45:07,8.41,13.60,0.60
5333,2018-06-14 8:46:07,8.36,13.51,0.60
5334,2018-06-14 8:47:07,8.32,13.51,0.60
5335,2018-06-14 8:48:07,8.32,13.51,0.55
5336,2018-06-14 8:49:07,8.32,13.55,0.64
5337,2018-06-14 8:50:07,8.28,13.51,0.64
5338,2018-06-14 8:51:07,8.28,13.55,0.64
5339,2018-06-14 8:52:07,8.28,13.51,0.60
5340,2018-06-14 8:53:07,8.23,13.51,0.64
5341,2018-06-14 8:54:07,8.23,13.55,0.60
5342,2018-06-14 8:55:07,8.28,13.43,0.64
5343,2018-06-14 8:56:07,8.23,13.43,0.60
5344,2018-06-14 8:57:07,8.32,13.51,0.64
5345,2018-06-14 8:58:07,8.36,13.51,0.60
5346,2018-06-14 8:59:07,8.36,13.60,0.64
5347,2018-06-14 9:00:07,8.41,13.64,0.64
5348,2018-06-14 9:01:07,8.45,13.64,0.64
5349,2018-06-14 9:02:07,8.49,13.60,0.60
5350,2018-06-14 9:03:07,8.49,13.55,0.68
5351,2018-06-14 9:04:07,8.53,13.64,0.64
5352,2018-06-14 9:05:07,8.62,13.68,0.60
5353,2018-06-14 9:06:07,8.62,13.73,0.64
5354,2018-06-14 9:07:07,8.62,13.73,0.64
5355,2018-06-14 9:08:07,8.66,13.73,0.64
5356,2018-06-14 9:09:07,8.66,13.85,0.64
5357,2018-06-14 9:10:07,8.62,13.77,0.64
5358,2018-06-14 9:11:07,8.62,13.81,0.64
5359,2018-06-14 9:12:07,8.62,13.81,0.64
5360,2018-06-14 9:13:07,8.62,13.81,0.64
5361,2018-06-14 9:14:07,8.58,13.90,0.64
5362,2018-06-14 9:15:07,8.53,14.07,0.64
5363,2018-06-14 9:16:07,8.53,14.03,0.64
5364,2018-06-14 9:17:07,8.49,13.98,0.64
5365,2018-06-14 9:18:07,8.45,14.20,0.64
5366,2018-06-14 9:19:07,8.45,14.20,0.64
5367,2018-06-14 9:20:07,8.41,14.15,0.64
5368,2018-06-14 9:21:07,8.45,14.15,0.64
5369,2018-06-14 9:22:07,8.41,13.94,0.68
5370,2018-06-14 9:23:07,8.36,14.03,0.64
5371,2018-06-14 9:24:07,8.36,14.15,0.64
5372,2018-06-14 9:25:07,8.32,14.20,0.73
5373,2018-06-14 9:26:07,8.32,14.28,0.64
5374,2018-06-14 9:27:07,8.36,14.24,0.64
5375,2018-06-14 9:28:07,8.41,14.41,0.68
5376,2018-06-14 9:29:07,8.41,14.45,0.68
5377,2018-06-14 9:30:07,8.45,14.54,0.68
5378,2018-06-14 9:31:07,8.49,14.41,0.60
5379,2018-06-14 9:32:07,8.49,14.15,0.68
5380,2018-06-14 9:33:07,8.53,14.37,0.64
5381,2018-06-14 9:34:07,8.53,14.37,0.60
5382,2018-06-14 9:35:07,8.58,14.37,0.60
5383,2018-06-14 9:36:07,8.53,14.28,0.60
5384,2018-06-14 9:37:07,8.58,14.41,0.68
5385,2018-06-14 9:38:07,8.58,14.58,0.60
5386,2018-06-14 9:39:07,8.62,14.97,0.64
5387,2018-06-14 9:40:07,8.58,15.01,0.64
5388,2018-06-14 9:41:07,8.62,15.23,0.60
5389,2018-06-14 9:42:07,8.62,15.61,0.68
5390,2018-06-14 9:43:07,8.62,15.74,0.60
5391,2018-06-14 9:44:07,8.62,15.91,0.64
5392,2018-06-14 9:45:07,8.62,16.13,0.64
5393,2018-06-14 9:46:07,8.66,15.91,0.60
5394,2018-06-14 9:47:07,8.66,16.04,0.60
5395,2018-06-14 9:48:07,8.75,15.74,0.55
5396,2018-06-14 9:49:07,8.71,15.87,0.60
5397,2018-06-14 9:50:07,8.75,17.03,0.64
5398,2018-06-14 9:51:07,8.75,17.46,0.60
5399,2018-06-14 9:52:07,8.79,17.54,0.60
5400,2018-06-14 9:53:07,8.79,17.76,0.64
5401,2018-06-14 9:54:07,8.88,17.72,0.60
5402,2018-06-14 9:55:07,8.88,17.97,0.60
5403,2018-06-14 9:56:07,8.92,17.50,0.55
5404,2018-06-14 9:57:07,8.92,16.90,0.60
5405,2018-06-14 9:58:07,8.92,16.51,0.64
5406,2018-06-14 9:59:07,8.92,16.39,0.68
5407,2018-06-14 10:00:07,9.01,16.60,0.68
5408,2018-06-14 10:01:07,9.05,16.51,0.64
5409,2018-06-14 10:02:07,9.09,16.26,0.64
5410,2018-06-14 10:03:07,9.14,16.43,0.64
5411,2018-06-14 10:04:07,9.22,15.96,0.68
5412,2018-06-14 10:05:07,9.26,15.48,0.64
5413,2018-06-14 10:06:07,9.35,15.61,0.64
5414,2018-06-14 10:07:07,9.44,15.18,0.64
5415,2018-06-14 10:08:07,9.48,14.88,0.68
5416,2018-06-14 10:09:07,9.56,14.54,0.73
5417,2018-06-14 10:10:07,9.65,14.71,0.68
5418,2018-06-14 10:11:07,9.69,14.75,0.73
5419,2018-06-14 10:12:07,9.74,15.06,0.73
5420,2018-06-14 10:13:07,9.82,14.58,0.73
5421,2018-06-14 10:14:07,9.86,14.58,0.68
5422,2018-06-14 10:15:07,9.95,14.80,0.77
5423,2018-06-14 10:16:07,10.04,14.75,0.73
5424,2018-06-14 10:17:07,10.08,14.75,0.73
5425,2018-06-14 10:18:07,10.08,14.50,0.77
5426,2018-06-14 10:19:07,10.12,14.50,0.77
5427,2018-06-14 10:20:07,10.04,14.33,0.81
5428,2018-06-14 10:21:07,10.08,14.50,0.73
5429,2018-06-14 10:22:07,10.08,14.54,0.77
5430,2018-06-14 10:23:07,10.04,14.33,0.77
5431,2018-06-14 10:24:07,10.04,14.11,0.77
5432,2018-06-14 10:25:07,10.04,14.15,0.77
5433,2018-06-14 10:26:07,9.99,14.11,0.73
5434,2018-06-14 10:27:07,9.99,14.37,0.77
5435,2018-06-14 10:28:07,9.99,14.45,0.73
5436,2018-06-14 10:29:07,9.95,14.54,0.77
5437,2018-06-14 10:30:07,9.99,14.37,0.77
5438,2018-06-14 10:31:07,9.99,14.45,0.77
5439,2018-06-14 10:32:07,9.99,14.45,0.77
5440,2018-06-14 10:33:07,9.99,14.28,0.73
5441,2018-06-14 10:34:07,10.04,14.11,0.77
5442,2018-06-14 10:35:07,9.99,14.11,0.73
5443,2018-06-14 10:36:07,9.95,14.15,0.77
5444,2018-06-14 10:37:07,9.91,13.90,0.73
5445,2018-06-14 10:38:07,9.95,13.90,0.73
5446,2018-06-14 10:39:07,9.91,13.81,0.73
5447,2018-06-14 10:40:07,9.91,13.64,0.73
5448,2018-06-14 10:41:07,9.82,13.64,0.77
5449,2018-06-14 10:42:07,9.82,13.64,0.77
5450,2018-06-14 10:43:07,9.74,13.77,0.73
5451,2018-06-14 10:44:07,9.74,13.60,0.81
5452,2018-06-14 10:45:07,9.65,13.55,0.77
5453,2018-06-14 10:46:07,9.65,13.51,0.73
5454,2018-06-14 10:47:07,9.56,13.60,0.77
5455,2018-06-14 10:48:07,9.48,13.64,0.77
5456,2018-06-14 10:49:07,9.52,13.51,0.77
5457,2018-06-14 10:50:07,9.44,13.51,0.73
5458,2018-06-14 10:51:07,9.44,13.51,0.73
5459,2018-06-14 10:52:07,9.39,13.51,0.77
5460,2018-06-14 10:53:07,9.35,13.68,0.81
5461,2018-06-14 10:54:07,9.35,13.77,0.77
5462,2018-06-14 10:55:07,9.31,13.68,0.73
5463,2018-06-14 10:56:07,9.35,13.64,0.73
5464,2018-06-14 10:57:07,9.35,13.51,0.77
5465,2018-06-14 10:58:07,9.31,13.55,0.73
5466,2018-06-14 10:59:07,9.31,13.47,0.73
5467,2018-06-14 11:00:07,9.31,13.47,0.77
5468,2018-06-14 11:01:07,9.26,13.60,0.73
5469,2018-06-14 11:02:07,9.22,13.47,0.77
5470,2018-06-14 11:03:07,9.18,13.47,0.73
5471,2018-06-14 11:04:07,9.18,13.60,0.73
5472,2018-06-14 11:05:07,9.18,13.60,0.73
5473,2018-06-14 11:06:07,9.09,13.60,0.73
5474,2018-06-14 11:07:07,9.09,13.68,0.77
5475,2018-06-14 11:08:07,9.09,13.77,0.73
5476,2018-06-14 11:09:07,9.05,13.85,0.73
5477,2018-06-14 11:10:07,9.01,13.60,0.68
5478,2018-06-14 11:11:07,9.01,13.55,0.73
5479,2018-06-14 11:12:07,9.01,13.81,0.73
5480,2018-06-14 11:13:07,8.96,13.94,0.73
5481,2018-06-14 11:14:07,8.96,13.98,0.81
5482,2018-06-14 11:15:07,8.92,13.77,0.73
5483,2018-06-14 11:16:07,8.92,13.68,0.68
5484,2018-06-14 11:17:07,8.88,13.73,0.77
5485,2018-06-14 11:18:07,8.88,13.73,0.73
5486,2018-06-14 11:19:07,8.88,13.81,0.73
5487,2018-06-14 11:20:07,8.83,13.77,0.77
5488,2018-06-14 11:21:07,8.83,13.77,0.77
5489,2018-06-14 11:22:07,8.83,13.64,0.77
5490,2018-06-14 11:23:07,8.79,13.85,0.77
5491,2018-06-14 11:24:07,8.79,13.77,0.77
5492,2018-06-14 11:25:07,8.79,14.11,0.73
5493,2018-06-14 11:26:07,8.79,14.41,0.77
5494,2018-06-14 11:27:07,8.79,14.75,0.77
5495,2018-06-14 11:28:07,8.75,14.20,0.73
5496,2018-06-14 11:29:07,8.75,13.98,0.73
5497,2018-06-14 11:30:07,8.75,14.11,0.73
5498,2018-06-14 11:31:07,8.75,14.54,0.77
5499,2018-06-14 11:32:07,8.75,15.40,0.77
5500,2018-06-14 11:33:07,8.75,15.27,0.81
5501,2018-06-14 11:34:07,8.75,15.06,0.73
5502,2018-06-14 11:35:07,8.79,15.36,0.77
5503,2018-06-14 11:36:07,8.75,16.04,0.77
5504,2018-06-14 11:37:07,8.75,15.83,0.68
5505,2018-06-14 11:38:07,8.75,15.66,0.73
5506,2018-06-14 11:39:07,8.75,15.70,0.73
5507,2018-06-14 11:40:07,8.75,16.30,0.77
5508,2018-06-14 11:41:07,8.75,17.54,0.73
5509,2018-06-14 11:42:07,8.75,16.64,0.73
5510,2018-06-14 11:43:07,8.83,17.07,0.77
5511,2018-06-14 11:44:07,8.83,16.81,0.77
5512,2018-06-14 11:45:07,8.83,16.04,0.77
5513,2018-06-14 11:46:07,8.88,15.66,0.77
5514,2018-06-14 11:47:07,8.88,15.70,0.81
5515,2018-06-14 11:48:07,8.96,15.87,0.77
5516,2018-06-14 11:49:07,8.92,16.51,0.81
5517,2018-06-14 11:50:07,8.96,16.86,0.77
5518,2018-06-14 11:51:07,8.96,16.34,0.77
5519,2018-06-14 11:52:07,9.01,17.37,0.86
5520,2018-06-14 11:53:07,9.05,17.07,0.77
5521,2018-06-14 11:54:07,9.14,15.91,0.81
5522,2018-06-14 11:55:07,9.14,15.96,0.81
5523,2018-06-14 11:56:07,9.18,15.96,0.77
